Ticker,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,AUDUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,CHF=X,CHF=X,CHF=X,CHF=X,CHF=X
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,128.53900146484375,128.7729949951172,127.7770004272461,128.53900146484375,0,1.0797853469848633,1.0833063125610352,1.0782949924468994,1.0797853469848633,0,0.6944000720977783,0.6949999928474426,0.6872285604476929,0.6944000720977783,0,1.2346745729446411,1.2375471591949463,1.2313905954360962,1.2347661256790161,0,0.91593998670578,0.9188399910926819,0.914900004863739,0.91593998670578,0
2023-01-20,128.3699951171875,130.60400390625,128.35499572753906,128.3699951171875,0,1.083388328552246,1.0856584310531616,1.0804619789123535,1.083388328552246,0,0.691399872303009,0.6964418292045593,0.6906702518463135,0.691399872303009,0,1.2392034530639648,1.2399994134902954,1.2336541414260864,1.2393262386322021,0,0.9154999852180481,0.9233700037002563,0.9141499996185303,0.9154999852180481,0
2023-01-23,129.38499450683594,130.875,129.06199645996094,129.35400390625,0,1.0864723920822144,1.0919533967971802,1.0847516059875488,1.086507797241211,0,0.6984021067619324,0.703937828540802,0.696290135383606,0.6982703804969788,0,1.2407255172729492,1.244926929473877,1.2324681282043457,1.240633249282837,0,0.9199399948120117,0.9238700270652771,0.9160000085830688,0.9198899865150452,0
2023-01-24,130.5970001220703,131.06900024414062,129.74400329589844,130.5970001220703,0,1.0874292850494385,1.089680790901184,1.0839285850524902,1.0874292850494385,0,0.702928364276886,0.7055997848510742,0.6998199224472046,0.702928364276886,0,1.237930178642273,1.2413724660873413,1.2264971733093262,1.2379761934280396,0,0.9216700196266174,0.927839994430542,0.9192500114440918,0.9216700196266174,0
2023-01-25,130.23899841308594,130.5679931640625,129.29299926757812,130.23899841308594,0,1.088814616203308,1.0922634601593018,1.0858116149902344,1.088814616203308,0,0.7046719789505005,0.7122101187705994,0.7039180397987366,0.7046719789505005,0,1.2332433462142944,1.2399102449417114,1.228561520576477,1.232923984527588,0,0.9222999811172485,0.9243599772453308,0.9175300002098083,0.9222999811172485,0
2023-01-26,129.23699951171875,130.58299255371094,129.03500366210938,129.23699951171875,0,1.0922038555145264,1.0932546854019165,1.0851635932922363,1.0922038555145264,0,0.7108199596405029,0.7140102982521057,0.7081997394561768,0.7108199596405029,0,1.2411566972732544,1.2430853843688965,1.2345983982086182,1.2412492036819458,0,0.9169700145721436,0.9224500060081482,0.9160000085830688,0.9169700145721436,0
2023-01-27,129.8000030517578,130.2550048828125,129.54600524902344,129.8000030517578,0,1.0894432067871094,1.0901559591293335,1.0838816165924072,1.0894432067871094,0,0.7113898396492004,0.7131141424179077,0.7084912657737732,0.7113898396492004,0,1.2414957284927368,1.2419275045394897,1.234811782836914,1.2415266036987305,0,0.920199990272522,0.9239299893379211,0.9190999865531921,0.920199990272522,0
2023-01-30,129.85400390625,130.46099853515625,129.2050018310547,129.85400390625,0,1.0871455669403076,1.0915005207061768,1.0854581594467163,1.0871455669403076,0,0.7107977271080017,0.7120985388755798,0.7067197561264038,0.7107977271080017,0,1.2401254177093506,1.241757869720459,1.236873745918274,1.2400301694869995,0,0.9208599925041199,0.9238399863243103,0.9180999994277954,0.9208599925041199,0
2023-01-31,130.47900390625,130.4759979248047,129.7689971923828,130.47900390625,0,1.0850694179534912,1.0868383646011353,1.0804152488708496,1.0850694179534912,0,0.7058099508285522,0.7063094973564148,0.6985498666763306,0.7058099508285522,0,1.235223650932312,1.237011432647705,1.2286370992660522,1.2353609800338745,0,0.925279974937439,0.9286999702453613,0.9165499806404114,0.925279974937439,0
2023-02-01,130.11000061035156,130.39599609375,129.2100067138672,130.11000061035156,0,1.0860947370529175,1.092442512512207,1.085293173789978,1.0860947370529175,0,0.7051399946212769,0.7092002630233765,0.7037198543548584,0.7051399946212769,0,1.2307844161987305,1.2347203493118286,1.2303149700164795,1.2308903932571411,0,0.9162499904632568,0.9171900153160095,0.9136000275611877,0.9162499904632568,0
2023-02-02,128.6219940185547,129.09100341796875,128.09300231933594,128.6219940185547,0,1.1012852191925049,1.102657437324524,1.088767170906067,1.1012852191925049,0,0.7145000696182251,0.715610146522522,0.7071900963783264,0.7145000696182251,0,1.2388657331466675,1.2401869297027588,1.2240650653839111,1.2390038967132568,0,0.907260000705719,0.9133999943733215,0.9060500264167786,0.907260000705719,0
2023-02-03,128.74600219726562,131.13699340820312,128.33599853515625,128.74600219726562,0,1.0905125141143799,1.094067931175232,1.0811045169830322,1.0905125141143799,0,0.7074687480926514,0.7074001431465149,0.693341851234436,0.7074687480926514,0,1.222195029258728,1.2266175746917725,1.206578254699707,1.222299575805664,0,0.9132000207901001,0.9266999959945679,0.9126499891281128,0.9132000207901001,0
2023-02-06,132.00900268554688,132.89199829101562,131.59100341796875,132.00900268554688,0,1.079086184501648,1.0800302028656006,1.0718343257904053,1.079086184501648,0,0.6920798420906067,0.6948787569999695,0.6856598854064941,0.6920798420906067,0,1.2044564485549927,1.2078461647033691,1.200638771057129,1.2045146226882935,0,0.9263299703598022,0.9289699792861938,0.9227799773216248,0.9263299703598022,0
2023-02-07,132.6230010986328,132.6219940185547,131.16000366210938,132.6230010986328,0,1.0730764865875244,1.0745997428894043,1.0669511556625366,1.0730764865875244,0,0.6887801885604858,0.6950598359107971,0.6887099742889404,0.6887801885604858,0,1.2027181386947632,1.206000566482544,1.1963152885437012,1.2026747465133667,0,0.927869975566864,0.9289100170135498,0.9226999878883362,0.927869975566864,0
2023-02-08,131.04200744628906,131.51400756835938,130.60899353027344,131.04200744628906,0,1.0729728937149048,1.0760208368301392,1.0716849565505981,1.0729728937149048,0,0.6964598298072815,0.6995100975036621,0.6927400231361389,0.6964598298072815,0,1.2054728269577026,1.2110350131988525,1.2039633989334106,1.2054582834243774,0,0.9216499924659729,0.922290027141571,0.9176999926567078,0.9216499924659729,0
2023-02-09,131.38699340820312,131.8090057373047,130.3520050048828,131.38699340820312,0,1.0715816020965576,1.0790396928787231,1.0711569786071777,1.0715816020965576,0,0.6930001974105835,0.7010607123374939,0.692280113697052,0.6930001974105835,0,1.207292079925537,1.2192445993423462,1.2057781219482422,1.2071462869644165,0,0.9209100008010864,0.92180997133255,0.9160599708557129,0.9209100008010864,0
2023-02-10,131.5189971923828,131.83200073242188,129.83399963378906,131.5189971923828,0,1.0742292404174805,1.0751763582229614,1.0669283866882324,1.0742292404174805,0,0.6939384341239929,0.6959900856018066,0.6912283301353455,0.6939384341239929,0,1.2116659879684448,1.2138426303863525,1.2060399055480957,1.2116806507110596,0,0.9219740033149719,0.9248200058937073,0.9199299812316895,0.9219740033149719,0
2023-02-13,131.55099487304688,132.86399841308594,131.46600341796875,131.55099487304688,0,1.0677714347839355,1.0725010633468628,1.065723180770874,1.0677714347839355,0,0.6913477778434753,0.6967698931694031,0.6891798973083496,0.6913477778434753,0,1.2051241397857666,1.2143733501434326,1.2032536268234253,1.2052258253097534,0,0.9237899780273438,0.9258400201797485,0.9200299978256226,0.9237899780273438,0
2023-02-14,132.33700561523438,133.1179962158203,131.66200256347656,132.33700561523438,0,1.0730419158935547,1.0798436403274536,1.0709964036941528,1.0730419158935547,0,0.6970000863075256,0.702701210975647,0.6923400163650513,0.6970000863075256,0,1.2151259183883667,1.2257004976272583,1.212106466293335,1.215214490890503,0,0.9186199903488159,0.9232500195503235,0.9140499830245972,0.9186199903488159,0
2023-02-15,132.99099731445312,134.32400512695312,132.55499267578125,132.99099731445312,0,1.0735719203948975,1.0744600296020508,1.0665984153747559,1.0735719203948975,0,0.6987583041191101,0.6985191702842712,0.68656986951828,0.6987583041191101,0,1.2174781560897827,1.218145489692688,1.1991126537322998,1.2174336910247803,0,0.92153000831604,0.9262099862098694,0.9212999939918518,0.92153000831604,0
2023-02-16,133.9029998779297,134.4429931640625,133.60899353027344,133.9029998779297,0,1.0691757202148438,1.0722250938415527,1.0655754804611206,1.0691757202148438,0,0.690689742565155,0.6935202479362488,0.6846098303794861,0.690689742565155,0,1.2041809558868408,1.207394003868103,1.1967161893844604,1.2039779424667358,0,0.9233599901199341,0.927079975605011,0.9212999939918518,0.9233599901199341,0
2023-02-17,134.07400512695312,135.0800018310547,134.07200622558594,134.07400512695312,0,1.0665756464004517,1.0681477785110474,1.0613795518875122,1.0665756464004517,0,0.6862400770187378,0.6873797178268433,0.6812314391136169,0.6862400770187378,0,1.1974613666534424,1.203137755393982,1.1916821002960205,1.197533130645752,0,0.9264600276947021,0.9331099987030029,0.9255099892616272,0.9264600276947021,0
2023-02-20,134.3070068359375,134.52999877929688,133.9290008544922,134.3070068359375,0,1.0684444904327393,1.0705492496490479,1.0671560764312744,1.0684444904327393,0,0.686940610408783,0.6922000646591187,0.6863889098167419,0.686940610408783,0,1.202833890914917,1.2056472301483154,1.201547622680664,1.2029786109924316,0,0.92535001039505,0.9259600043296814,0.921999990940094,0.92535001039505,0
2023-02-21,134.33599853515625,135.1909942626953,134.156005859375,134.33599853515625,0,1.068261981010437,1.0695644617080688,1.0644866228103638,1.068261981010437,0,0.6909002065658569,0.691811740398407,0.6858800053596497,0.6909002065658569,0,1.2037171125411987,1.214388132095337,1.199126958847046,1.2039200067520142,0,0.9231799840927124,0.9281200170516968,0.9229999780654907,0.9231799840927124,0
2023-02-22,134.9759979248047,135.04800415039062,134.38299560546875,134.9759979248047,0,1.065200924873352,1.0665528774261475,1.0619093179702759,1.065200924873352,0,0.686190128326416,0.6864218711853027,0.6809002161026001,0.686190128326416,0,1.2109909057617188,1.2135627269744873,1.2058508396148682,1.2109322547912598,0,0.9275000095367432,0.9301000237464905,0.9253000020980835,0.9275000095367432,0
2023-02-23,134.9320068359375,135.34300231933594,134.6439971923828,134.9320068359375,0,1.0605803728103638,1.0630381107330322,1.0582010746002197,1.0605803728103638,0,0.6812916994094849,0.6841700077056885,0.6785199642181396,0.6812916994094849,0,1.2049063444137573,1.2075399160385132,1.201345443725586,1.204993486404419,0,0.9312400221824646,0.9345099925994873,0.9287999868392944,0.9312400221824646,0
2023-02-24,134.6280059814453,136.4239959716797,134.18099975585938,134.6280059814453,0,1.0598047971725464,1.0614246129989624,1.053774118423462,1.0598047971725464,0,0.6810133457183838,0.682593822479248,0.6719698309898376,0.6810133457183838,0,1.201735258102417,1.204064965248108,1.1931465864181519,1.2017786502838135,0,0.9336900115013123,0.9401299953460693,0.9326000213623047,0.9336900115013123,0
2023-02-27,136.39500427246094,136.4759979248047,135.9290008544922,136.39500427246094,0,1.0554758310317993,1.0618642568588257,1.0533522367477417,1.0554758310317993,0,0.6735684871673584,0.6743997931480408,0.6698798537254333,0.6735684871673584,0,1.1951143741607666,1.205690860748291,1.1923214197158813,1.1952428817749023,0,0.9400299787521362,0.9428600072860718,0.9344199895858765,0.9400299787521362,0
2023-02-28,136.31700134277344,136.90899658203125,136.02200317382812,136.31700134277344,0,1.0611205101013184,1.0645002126693726,1.058234691619873,1.0611205101013184,0,0.6743001937866211,0.6759999394416809,0.6706098914146423,0.6743001937866211,0,1.2063016891479492,1.2142553329467773,1.2027615308761597,1.2061562538146973,0,0.9355999827384949,0.9388999938964844,0.9340000152587891,0.9355999827384949,0
2023-03-01,136.34800720214844,136.46200561523438,135.25999450683594,136.34800720214844,0,1.0577309131622314,1.0691070556640625,1.0565686225891113,1.0577309131622314,0,0.6730788350105286,0.6783984303474426,0.6695901155471802,0.6730788350105286,0,1.203137755393982,1.2088243961334229,1.1966875791549683,1.2033549547195435,0,0.941868007183075,0.9428200125694275,0.9351000189781189,0.941868007183075,0
2023-03-02,136.19400024414062,137.06500244140625,136.08799743652344,136.19400024414062,0,1.066894292831421,1.067270040512085,1.0583466291427612,1.066894292831421,0,0.6759798526763916,0.6765899658203125,0.6708298325538635,0.6759798526763916,0,1.2030364274978638,1.2036300897598267,1.1927623748779297,1.2029930353164673,0,0.9394699931144714,0.9439600110054016,0.9392399787902832,0.9394699931144714,0
2023-03-03,136.7050018310547,136.74000549316406,135.8280029296875,136.7050018310547,0,1.0599732398986816,1.062925100326538,1.0591312646865845,1.0599732398986816,0,0.6735000014305115,0.6765899658203125,0.67298823595047,0.6735000014305115,0,1.1950429677963257,1.2018797397613525,1.1949286460876465,1.1951572895050049,0,0.9418699741363525,0.9420599937438965,0.9369000196456909,0.9418699741363525,0
2023-03-06,135.8699951171875,136.1790008544922,135.39500427246094,135.86000061035156,0,1.0626201629638672,1.0693814754486084,1.062304139137268,1.0626201629638672,0,0.6754611730575562,0.677099883556366,0.6717197895050049,0.6754611730575562,0,1.203050971031189,1.20480477809906,1.1994434595108032,1.2028483152389526,0,0.9368000030517578,0.9372299909591675,0.9307000041007996,0.9368000030517578,0
2023-03-07,135.99899291992188,136.94700622558594,135.58099365234375,135.99899291992188,0,1.0688328742980957,1.06963312625885,1.0571606159210205,1.0688328742980957,0,0.6733099818229675,0.6748999953269958,0.6595600843429565,0.6733099818229675,0,1.2026747465133667,1.2064036130905151,1.1852554082870483,1.2026457786560059,0,0.9306899905204773,0.9413400292396545,0.9285600185394287,0.9306899905204773,0
2023-03-08,137.39100646972656,137.89599609375,136.50599670410156,137.39100646972656,0,1.05507493019104,1.0573283433914185,1.0526647567749023,1.05507493019104,0,0.6591001749038696,0.662860095500946,0.6569094061851501,0.6591001749038696,0,1.1829419136047363,1.1857894659042358,1.180790901184082,1.1827740669250488,0,0.9422299861907959,0.9437999725341797,0.9389399886131287,0.9422299861907959,0
2023-03-09,137.2259979248047,137.2519989013672,135.99000549316406,137.2259979248047,0,1.0549525022506714,1.0586491823196411,1.053851842880249,1.0549525022506714,0,0.6594000458717346,0.6635083556175232,0.6577476263046265,0.6594000458717346,0,1.1849464178085327,1.1935452222824097,1.1833759546279907,1.1850166320800781,0,0.9408699870109558,0.9415199756622314,0.9352999925613403,0.9408699870109558,0
2023-03-10,136.39500427246094,136.97900390625,134.1719970703125,136.39500427246094,0,1.0584698915481567,1.0698620080947876,1.0575743913650513,1.0584698915481567,0,0.6591001749038696,0.6638607382774353,0.6566798686981201,0.6591001749038696,0,1.1923925876617432,1.2109763622283936,1.1911568641662598,1.192250370979309,0,0.9328500032424927,0.9328600168228149,0.91771000623703,0.9328500032424927,0
2023-03-13,134.97000122070312,135.02000427246094,132.29299926757812,134.97999572753906,0,1.0683646202087402,1.0737217664718628,1.0652350187301636,1.0683646202087402,0,0.6634203791618347,0.6716006398200989,0.6602708697319031,0.6634203791618347,0,1.2077147960662842,1.21761155128479,1.205153226852417,1.2079336643218994,0,0.91839998960495,0.9200599789619446,0.9071400165557861,0.91839998960495,0
2023-03-14,133.11399841308594,134.8730010986328,133.0709991455078,133.11399841308594,0,1.0725010633468628,1.0747140645980835,1.0679652690887451,1.0725010633468628,0,0.6659198999404907,0.669469952583313,0.6633301377296448,0.6659198999404907,0,1.2168114185333252,1.2202116250991821,1.2141520977020264,1.2171372175216675,0,0.9124910235404968,0.9163299798965454,0.9097399711608887,0.9124910235404968,0
2023-03-15,134.39700317382812,135.05799865722656,132.2519989013672,134.39700317382812,0,1.0727657079696655,1.0760092735290527,1.052033543586731,1.0727657079696655,0,0.6689097881317139,0.6711859703063965,0.6601200103759766,0.6689097881317139,0,1.2151997089385986,1.218145489692688,1.2019087076187134,1.215214490890503,0,0.9144999980926514,0.9255800247192383,0.9122899770736694,0.9144999980926514,0
2023-03-16,132.9290008544922,133.45799255371094,131.74400329589844,132.9290008544922,0,1.0583354234695435,1.063456416130066,1.0555092096328735,1.0583354234695435,0,0.6618300080299377,0.6665289402008057,0.6615498065948486,0.6618300080299377,0,1.2068257331848145,1.2116659879684448,1.2029350996017456,1.20692777633667,0,0.9310299754142761,0.9319400191307068,0.9231500029563904,0.9310299754142761,0
2023-03-17,133.3679962158203,133.5659942626953,131.83700561523438,133.3679962158203,0,1.0614134073257446,1.0669625997543335,1.0612106323242188,1.0614134073257446,0,0.6663401126861572,0.6723299026489258,0.6656016707420349,0.6663401126861572,0,1.2111802101135254,1.2176560163497925,1.210316777229309,1.2110495567321777,0,0.9291700124740601,0.9295099973678589,0.9241499900817871,0.9291700124740601,0
2023-03-20,132.28399658203125,132.6300048828125,130.55799865722656,132.28399658203125,0,1.0678855180740356,1.0730534791946411,1.0632416009902954,1.0678855180740356,0,0.6713212132453918,0.6731998324394226,0.666700005531311,0.6713212132453918,0,1.2188136577606201,1.2265123128890991,1.2168114185333252,1.2187690734863281,0,0.9267399907112122,0.9310200214385986,0.9241799712181091,0.9267399907112122,0
2023-03-21,131.39199829101562,132.43699645996094,131.04800415039062,131.39199829101562,0,1.071914792060852,1.0787253379821777,1.070491909980774,1.071914792060852,0,0.6716899871826172,0.6725501418113708,0.6650399565696716,0.6716899871826172,0,1.227475881576538,1.2281843423843384,1.2182939052581787,1.2276264429092407,0,0.9291999936103821,0.93163001537323,0.922469973564148,0.9291999936103821,0
2023-03-22,132.34800720214844,132.9929962158203,132.26699829101562,132.34800720214844,0,1.0774236917495728,1.0801469087600708,1.0759514570236206,1.0774236917495728,0,0.667789876461029,0.670218825340271,0.6662499904632568,0.667789876461029,0,1.222583532333374,1.2295737266540527,1.2209266424179077,1.2225087881088257,0,0.9214699864387512,0.9244999885559082,0.9207000136375427,0.9214699864387512,0
2023-03-23,131.1790008544922,131.63600158691406,130.447998046875,131.1790008544922,0,1.0870392322540283,1.0928997993469238,1.0868619680404663,1.0870392322540283,0,0.6699314713478088,0.6755601763725281,0.6691800951957703,0.6699314713478088,0,1.2278677225112915,1.2342631816864014,1.2266627550125122,1.227973222732544,0,0.9165199995040894,0.9175500273704529,0.9122300148010254,0.9165199995040894,0
2023-03-24,130.86500549316406,130.91900634765625,129.6739959716797,130.86500549316406,0,1.0835057497024536,1.0839003324508667,1.0718917846679688,1.0835057497024536,0,0.6681597828865051,0.6694999933242798,0.6626290678977966,0.6681597828865051,0,1.2279430627822876,1.2289994955062866,1.2192296981811523,1.228154182434082,0,0.9164000153541565,0.92153000831604,0.9154999852180481,0.9164000153541565,0
2023-03-27,130.8459930419922,131.74099731445312,130.50900268554688,130.8459930419922,0,1.077818512916565,1.0795999765396118,1.074806571006775,1.077818512916565,0,0.665530800819397,0.6665200591087341,0.6635101437568665,0.665530800819397,0,1.2241849899291992,1.2291052341461182,1.221985936164856,1.2246003150939941,0,0.9169999957084656,0.9199000000953674,0.91566002368927,0.9199000000953674,0
2023-03-28,131.23300170898438,131.2760009765625,130.4459991455078,131.23300170898438,0,1.0807071924209595,1.08489990234375,1.0804035663604736,1.0807071924209595,0,0.6660095453262329,0.6710959076881409,0.66554856300354,0.6660095453262329,0,1.2297248840332031,1.234903335571289,1.2281994819641113,1.229755163192749,0,0.9150199890136719,0.9221199750900269,0.9136000275611877,0.9150199890136719,0
2023-03-29,131.04600524902344,132.697998046875,130.92799377441406,131.04600524902344,0,1.0839520692825317,1.0871999263763428,1.0821340084075928,1.0839520692825317,0,0.6706907749176025,0.6712900996208191,0.6662198305130005,0.6706907749176025,0,1.2336236238479614,1.2360023260116577,1.2304997444152832,1.2330456972122192,0,0.9204000234603882,0.9221000075340271,0.9166399836540222,0.9204000234603882,0
2023-03-30,132.5760040283203,132.93299865722656,132.2220001220703,132.5760040283203,0,1.0843634605407715,1.0923947095870972,1.0826963186264038,1.0843634605407715,0,0.6682482361793518,0.6717197895050049,0.6662300825119019,0.6682482361793518,0,1.2311177253723145,1.2383594512939453,1.2295434474945068,1.2313603162765503,0,0.9180999994277954,0.9199600219726562,0.9126700162887573,0.9180999994277954,0
2023-03-31,133.2010040283203,133.56399536132812,132.7259979248047,133.2010040283203,0,1.0904649496078491,1.0925856828689575,1.086059331893921,1.0904649496078491,0,0.6716818809509277,0.6738181710243225,0.6671692728996277,0.6716818809509277,0,1.2387275695800781,1.2422668933868408,1.2345069646835327,1.2387275695800781,0,0.9133800268173218,0.9176999926567078,0.9117299914360046,0.9133800268173218,0
2023-04-03,133.3470001220703,133.7310028076172,132.2209930419922,133.3470001220703,0,1.0803335905075073,1.0915720462799072,1.078934907913208,1.0803335905075073,0,0.6658897995948792,0.6787999868392944,0.6653891205787659,0.6658897995948792,0,1.228893756866455,1.242004632949829,1.2276867628097534,1.228697419166565,0,0.9175099730491638,0.9195500016212463,0.9117500185966492,0.9175099730491638,0
2023-04-04,132.2989959716797,133.13999938964844,131.57400512695312,132.2989959716797,0,1.091226577758789,1.0971648693084717,1.0883879661560059,1.091226577758789,0,0.6788502335548401,0.6793399453163147,0.6722689270973206,0.6788502335548401,0,1.2420971393585205,1.2520345449447632,1.239633560180664,1.2423131465911865,0,0.9127100110054016,0.9142299890518188,0.9067699909210205,0.9127100110054016,0
2023-04-05,131.48500061035156,131.83900451660156,130.6840057373047,131.48500061035156,0,1.0960105657577515,1.0969241857528687,1.0905362367630005,1.0960105657577515,0,0.6758081316947937,0.6775999665260315,0.6678197383880615,0.6758081316947937,0,1.2499531507492065,1.2514704465866089,1.2436264753341675,1.249843716621399,0,0.9053999781608582,0.906000018119812,0.9016900062561035,0.9053999781608582,0
2023-04-06,130.9340057373047,131.85299682617188,130.79100036621094,130.9340057373047,0,1.090334177017212,1.0930156707763672,1.0885539054870605,1.090334177017212,0,0.6716683506965637,0.6719481945037842,0.6654112339019775,0.6716683506965637,0,1.2464786767959595,1.248626470565796,1.241434097290039,1.2463078498840332,0,0.9063599705696106,0.9074599742889404,0.9035999774932861,0.9063599705696106,0
2023-04-07,131.66900634765625,132.3159942626953,131.52499389648438,131.66900634765625,0,1.0920130014419556,1.0925379991531372,1.0881037712097168,1.0920130014419556,0,0.6676012873649597,0.6692992448806763,0.6644606590270996,0.6676012873649597,0,1.2441060543060303,1.2456247806549072,1.2394338846206665,1.243900179862976,0,0.9043999910354614,0.908050000667572,0.9032999873161316,0.9043999910354614,0
