Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,META,META,META,META,META,MSFT,MSFT,MSFT,MSFT,MSFT,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-21,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.85600058314312,32.932766939645795,31.704505235603058,31.8580379486084,68416200,3.231250047683716,3.231250047683716,3.0,3.1031250953674316,229238000,0.8595481172727322,0.8595481172727322,0.8289845385460394,0.8374486565589905,495924800
2000-01-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.872425373983972,32.45297083089381,30.956027173407286,31.090368270874023,63597600,3.378124952316284,3.668750047683716,3.375,3.5062499046325684,583404000,0.8158183485915212,0.8482626095996421,0.7908970036093813,0.7993611693382263,440876800
2000-01-25,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.013598280329834,31.896411102665958,30.572191869161774,31.570154190063477,59823200,3.5,3.5625,3.299999952316284,3.4625000953674316,188682000,0.7899571145111333,0.8510850927660846,0.7702085884413209,0.8445016145706177,497145600
2000-01-26,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.455025177481787,31.781282302568542,30.43787061103485,30.514636993408203,49365000,3.4312500953674316,3.5,3.237499952316284,3.2406249046325684,131160000,0.8275740740175825,0.8590780017187402,0.825693381941166,0.8289846181869507,367158400
2000-01-27,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.672954600370385,31.071180039417897,29.862110031707378,30.322708129882812,63654800,3.2593750953674316,3.387500047683716,3.231250047683716,3.346874952316284,135680000,0.8186396393860405,0.8501444163684795,0.8050035439737278,0.8275739550590515,340144000
2000-01-28,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.130792925982682,30.783306912914792,29.86211069606946,30.16917610168457,58225400,3.25,3.3218750953674316,3.0,3.0843749046325684,275558000,0.8139381597674357,0.8341568346285015,0.7570426663732325,0.7645655870437622,423348800
2000-01-31,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.97725549602874,30.14997975945016,29.13282576374624,30.05402183532715,73194200,3.018749952316284,3.237499952316284,2.921875,3.2281250953674316,213958000,0.7598637448313472,0.7814929624502058,0.7109613742536139,0.7805525660514832,701680000
2000-02-01,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.245946211314013,31.70450706922002,29.996455538251144,31.608549118041992,70196600,3.375,3.53125,3.21875,3.371875047683716,268092000,0.7824333098695323,0.7899570837607072,0.7523399721489904,0.7542206645011902,318035200
2000-02-02,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.455001464484276,31.915599411493197,30.860062449597752,30.95602035522461,49915600,3.3968749046325684,3.612499952316284,3.387500047683716,3.471874952316284,280518000,0.7579830502111938,0.7683270596827173,0.7297695492928113,0.7434056997299194,464195200
2000-02-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.33985346965537,31.99236725898071,30.744914426446968,31.819643020629883,49186000,4.056250095367432,4.296875,3.8687500953674316,4.209374904632568,875000000,0.75469079143935,0.7843148321966601,0.7542205932836393,0.7772612571716309,475193600
2000-02-04,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.049954970910754,33.1630671794813,31.977986509149726,32.72166061401367,55365400,4.137499809265137,4.137499809265137,3.893749952316284,3.9281249046325684,220460000,0.7819630334272543,0.8275740594128421,0.779612093037055,0.8125274181365967,425320000
2000-02-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.79842330422798,32.817614891884055,32.01156821032901,32.740848541259766,40005800,3.809375047683716,3.84375,3.65625,3.75,202580000,0.8125273780446204,0.8595481422688019,0.7970104891870416,0.8581375479698181,441067200
2000-02-08,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.6832743086823,33.7771948228308,32.6832743086823,33.75800323486328,56229000,3.700000047683716,4.199999809265137,3.671875,4.15625,389456000,0.8576672438284796,0.8736542785849802,0.8369784295531247,0.8642507195472717,408643200
2000-02-09,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,33.60445714570009,33.60445714570009,31.896406496946625,31.934789657592773,55090000,4.027344226837158,4.186718940734863,4.000781059265137,4.012499809265137,191608000,0.8586076598847812,0.8811780704369115,0.8459119106754268,0.847322404384613,299364800
2000-02-10,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.90121133035084,32.721651567603054,31.474198575289744,32.548927307128906,54527800,3.924999952316284,3.9937500953674316,3.7750000953674316,3.809375047683716,199592000,0.8492041544924462,0.8567271238024887,0.8275740858906535,0.8539060354232788,302982400
2000-02-11,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.20347276726986,32.20347276726986,30.437847323533965,30.68733787536621,115559000,3.856250047683716,3.956249952316284,3.7750000953674316,3.809375047683716,166180000,0.8548463652331174,0.8586078500376669,0.8144081686111304,0.8181696534156799,212251200
2000-02-14,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.085581742685143,31.24391237974466,30.418673907798087,30.591398239135742,81028600,3.784374952316284,3.7874999046325684,3.6781249046325684,3.721874952316284,103394000,0.8224013011561164,0.8717738161194295,0.817229272011534,0.8713036179542542,367539200
2000-02-15,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.62975568656462,30.70652199154348,30.13077470420204,30.26511573791504,71027600,3.671875,3.809375047683716,3.53125,3.690624952316284,128490000,0.8670717125380099,0.9023378676229319,0.8666015145478976,0.8952842950820923,485744000
2000-02-16,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.476239940726344,30.764113743692903,29.82372598733548,29.977258682250977,65202600,3.637500047683716,3.671875,3.53125,3.534374952316284,85204000,0.8858800016093907,0.8887018932243794,0.8435610695164731,0.8586077094078064,378246400
2000-02-17,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.245949576460433,30.61058983150659,29.828532442394433,30.591398239135742,80343400,3.5625,3.565624952316284,3.4000000953674316,3.450000047683716,122592000,0.8666016093066988,0.8689524990661259,0.8510847725917243,0.8642507195472717,289497600
2000-02-18,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.70654433311247,30.725735923320663,29.132833936040452,29.19040870666504,79063000,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284,174528000,0.8623699949381838,0.8680121709820915,0.8341565532892499,0.8369784951210022,233441600
2000-02-22,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.20959141761124,29.823722117587298,28.499502795763924,28.806568145751953,66296200,3.246875047683716,3.325000047683716,3.153125047683716,3.1781249046325684,113716000,0.828514401805939,0.8797676512621274,0.8026526529196414,0.8562568426132202,422296000
2000-02-23,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.710607533745804,29.401504506483004,28.26920113449704,28.940906524658203,75847200,3.2437500953674316,3.5875000953674316,3.234375,3.5218749046325684,168824000,0.8519071554263038,0.8952844070499312,0.8350968469280304,0.8745946884155273,473099200
2000-02-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.94091348471931,29.439894751697228,28.250016345826808,29.094446182250977,69733200,3.528125047683716,3.5687499046325684,3.28125,3.421875,117386000,0.8825886819049066,0.896224827486641,0.840739899260435,0.8667187690734863,376432000
2000-02-25,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.07524181342468,29.08003970811336,27.789406036857383,28.038896560668945,65301400,3.371875047683716,3.46875,3.2593750953674316,3.456249952316284,97410000,0.8637806239060458,0.8802378586550608,0.8285144105600605,0.8303951025009155,249144000
2000-02-28,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,27.712646005259437,28.288393498443497,27.060132179650836,28.11566925048828,76131800,3.328125,3.359375,3.206249952316284,3.2874999046325684,101154000,0.828514393075685,0.8651910994912587,0.8153484448371728,0.8520251512527466,328328000
2000-02-29,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.17324220884096,28.17324220884096,27.290429442078914,27.44396209716797,58437400,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684,142970000,0.8543761030429263,0.8821185957887508,0.8468524308601117,0.8623700737953186,368961600
2000-03-01,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,27.520728293075614,28.892926391370526,27.309620893337936,27.88536834716797,106889800,3.3812499046325684,3.424999952316284,3.25,3.293750047683716,111534000,0.8919933310621546,0.9935586447340149,0.8915231329025891,0.9803926944732666,1077003200
2000-03-02,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.1924419875445,29.28636247310613,27.981334525418568,28.672231674194336,106932600,3.246875047683716,3.25,3.109375,3.128124952316284,159602000,0.9554719964151858,0.9625247664683896,0.9079801839533237,0.9178548455238342,311259200
2000-03-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.09445705835469,30.361102286488865,28.82577473723532,29.516672134399414,101435200,3.1624999046325684,3.237499952316284,3.1031250953674316,3.125,121190000,0.9394838916456347,0.9647583640418703,0.9028080473654059,0.9629946947097778,323366400
2000-03-06,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.478277209051726,29.900492116993874,27.67426805693528,27.827800750732422,93609400,3.143749952316284,3.362499952316284,3.140625,3.1968750953674316,153316000,0.9479484197633681,0.9714592318002421,0.9404246465130939,0.9455975294113159,210560000
2000-03-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.51665629544778,29.93887114492753,28.230820162941278,28.518693923950195,135061000,3.2437500953674316,3.2906250953674316,3.106250047683716,3.174999952316284,83576000,0.9512396804702707,0.9587634535151742,0.911271632577718,0.9244375824928284,273011200
2000-03-08,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.806566859632632,29.535847033294218,27.942945601349177,29.343931198120117,94290000,3.1624999046325684,3.237499952316284,3.028125047683716,3.1812500953674316,118814000,0.92443741751373,0.9324313872792168,0.8919931484562253,0.9178548455238342,271230400
2000-03-09,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.26717922091484,30.7065486907959,29.171221256256104,30.7065486907959,88198800,3.1500000953674316,3.450000047683716,3.109375,3.440624952316284,166250000,0.9093908100924618,0.9404244860503344,0.8896422898432919,0.9197356700897217,276718400
2000-03-10,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.572187328102565,31.474191599553173,30.552995747858933,31.013593673706055,85589000,3.362499952316284,3.426563024520874,3.25,3.34375,74270000,0.9155041084943845,0.9625249271571648,0.9103312257969505,0.9460676908493042,248606400
2000-03-13,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.977257709113918,30.783304331253984,29.938874536631054,30.0924072265625,61831800,3.200000047683716,3.331249952316284,3.1500000953674316,3.265625,112686000,0.9187954739031221,0.9517099493440399,0.8990461457698755,0.912682294845581,303956800
2000-03-14,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.284337415958362,30.476253369164688,29.209608078002933,29.20960807800293,73489200,3.3031249046325684,3.346874952316284,3.168750047683716,3.28125,96106000,0.9119767338750302,0.9347822946299618,0.8576672996000209,0.8595480918884277,428579200
2000-03-15,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.036878628312056,29.670201162835717,28.76819634093838,29.28636932373047,53208000,3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875,121654000,0.8698929088227673,0.9046888702692989,0.8586076534077313,0.8745946884155273,443609600
2000-03-16,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.45909365132783,29.689392754790976,28.633855197251545,29.28636932373047,77300800,3.112499952316284,3.3187499046325684,3.0,3.3125,194062000,0.8825886905852175,0.9178548513852378,0.8614287731191455,0.9145627617835999,378100800
2000-03-17,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.24799168424786,30.553020184594878,29.0176925371278,30.514636993408203,81161600,3.3031249046325684,3.3187499046325684,3.2249999046325684,3.2406249046325684,105970000,0.9037487638187792,0.9404246211051941,0.8999863750541472,0.9404246211051941,305043200
2000-03-20,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,30.32270855101756,30.629773954065836,29.63181139415893,29.900493621826172,47773000,3.174999952316284,3.2249999046325684,3.1187500953674316,3.2093749046325684,116270000,0.9291400736917099,0.9498288883110787,0.9206759061142745,0.9253777861595154,204489600
2000-03-21,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,29.70857227631729,31.666113860415717,29.63180593968598,31.55096435546875,81648800,3.2562499046325684,3.6500000953674316,3.112499952316284,3.6187500953674316,341658000,0.9220865440497961,1.0288246202141051,0.9150337738711198,1.0151885747909546,524328000
2000-03-22,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.570159095828817,32.43378046927094,31.05198627176354,31.704500198364258,93975800,3.543750047683716,3.700000047683716,3.4625000953674316,3.534374952316284,231328000,0.9989665381264237,1.0861912565995082,0.9897971219017051,1.0847798585891724,567996800
2000-03-23,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.79841746751157,34.66000113886828,32.740842714789196,34.352935791015625,148224000,3.4749999046325684,3.546875,3.375,3.3843750953674316,108842000,1.0683225031765975,1.1313311565266202,1.053275862981202,1.0631505250930786,562564800
2000-03-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,34.5832420182615,35.31252237158777,33.64285419423552,34.29536819458008,112196800,3.731250047683716,3.762500047683716,3.565624952316284,3.6343750953674316,194920000,1.0716138308784255,1.0828990876948785,1.019420233795881,1.0434012413024902,446913600
2000-03-27,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,33.09109636598879,33.239831176391235,31.91561157409851,31.953994750976562,111434000,3.612499952316284,3.7562499046325684,3.5875000953674316,3.65625,94972000,1.035408249800524,1.0890123446384343,1.0297651689666818,1.0499846935272217,279182400
2000-03-28,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,31.819650452318413,32.990337230117824,31.435818721892378,32.030757904052734,81114400,3.6187500953674316,3.637500047683716,3.473438024520874,3.5062499046325684,103952000,1.0325861765277737,1.0683225383000041,1.031645780318684,1.0466933250427246,202966400
2000-03-29,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.29943590080773,33.45093094183474,32.280244316790615,32.91356658935547,64363800,3.4749999046325684,3.4937500953674316,3.25,3.3125,117730000,1.0485739060426302,1.0490440036041748,1.0068422003948851,1.0227121114730835,239836800
2000-03-30,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.60650898265723,33.354980936938354,31.474205256949887,31.742887496948242,64178400,3.2249999046325684,3.3687500953674316,3.200000047683716,3.325000047683716,100680000,1.0048438648501172,1.035878348484418,0.9437167001402778,0.9460676908493042,414400000
2000-03-31,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,32.54892412971048,33.239821104161884,31.97317665100098,32.62569046020508,64281400,3.3375000953674316,3.356250047683716,3.1500000953674316,3.3499999046325684,102310000,0.9587634831377696,1.032586302152289,0.9479484231763917,1.0217721462249756,404633600
2000-04-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.998494132512864,29.631816638385086,27.63589116533324,27.904573440551758,260118200,3.2718749046325684,3.284374952316284,3.0999999046325684,3.1781249046325684,97308000,1.0194203023074997,1.0495144899209277,0.9738100783512565,1.0029630661010742,328563200
2000-04-04,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,28.115667283913577,28.250008356259922,26.081359616954643,27.19447135925293,181244400,3.143749952316284,3.2718749046325684,2.7874999046325684,3.1968750953674316,286360000,0.9977909610122732,1.0006120490399548,0.8783570327304894,0.9578229188919067,660329600
2000-04-05,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,27.098525261223404,27.175291621736783,26.369244836346287,26.522777557373047,82887600,3.0875000953674316,3.246875047683716,3.0250000953674316,3.109375,98000000,0.9514746908121922,0.9996717567957617,0.9329017140762745,0.980863630771637,457665600
2000-04-06,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,26.983384534370067,27.021767727164338,26.182135384789735,26.407636642456055,66421400,3.171875,3.2750000953674316,3.09375,3.2125000953674316,120654000,0.9827443184468678,1.0118973024223357,0.9272585344820093,0.941835880279541,259627200
2000-04-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,41.85274730447847,44.788909937520984,37.821746169462166,38.05066680908203,573576400.0,26.71468679327714,27.44396703619706,26.100556062397203,27.34800910949707,82613600,3.2562499046325684,3.4312500953674316,3.206249952316284,3.378124952316284,121046000,0.9573529074536462,0.992148074347562,0.9441869568731903,0.9912077784538269,242435200
