Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,FB
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,36.04181095563055,36.425642808193174,34.39133398961126,35.792320251464844,53228400,0.7890166789549423,0.8463823116050437,0.765035668497191,0.8421506285667419,535796800,4.074999809265137,4.478125095367432,3.9523439407348633,4.46875,322352000,,,,,,
2000-01-04,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.871110473700554,35.9650308352861,34.4680871825901,34.58323669433594,54119000,0.8144080813269432,0.8322758604832294,0.7612741383785483,0.7711488008499146,512377600,4.268750190734863,4.574999809265137,4.087500095367432,4.096875190734863,349748000,,,,,,
2000-01-05,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.12264527808435,35.734738755789124,33.58528078551609,34.94788360595703,64059600,0.7805524100014677,0.8318056608810903,0.7749102336336047,0.7824331521987915,778321600,3.5250000953674316,3.7562499046325684,3.4000000953674316,3.487499952316284,769148000,,,,,,
2000-01-06,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.448908339847215,34.967081334374164,33.27822120406411,33.77720260620117,54976600,0.7984211393239875,0.8050037126972407,0.714722752571106,0.714722752571106,767972800,3.565624952316284,3.6343750953674316,3.200000047683716,3.278125047683716,375040000,,,,,,
2000-01-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,33.354972334437605,34.468084184493634,32.95194907838283,34.21859359741211,62013600,0.7260080133246739,0.7598636873949384,0.718485093824127,0.7485784292221069,460734400,3.3499999046325684,3.5250000953674316,3.309375047683716,3.4781250953674316,210108000,,,,,,
2000-01-10,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.83274177347366,34.90950814652815,34.199419195774134,34.468101501464844,44963600,0.7673865562589206,0.7692672986890753,0.7128420625616584,0.7354124784469604,505064000,3.628124952316284,3.6312499046325684,3.278125047683716,3.4593749046325684,295158000,,,,,,
2000-01-11,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.2377837437221,35.08221338762556,33.37416251700265,33.585269927978516,46743600,0.7217763405385411,0.7476380417018296,0.6808679473977438,0.6977953314781189,441548800,3.34375,3.5,3.25,3.3375000953674316,210654000,,,,,,
2000-01-12,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,33.31659802584977,33.43174755819718,32.06914475875286,32.49135971069336,66532400,0.714722542592705,0.7184848801460668,0.6507735521429487,0.6559464335441589,976068800,3.393749952316284,3.4000000953674316,3.1500000953674316,3.1781249046325684,216090000,,,,,,
2000-01-13,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.04994683749434,33.354974612913274,31.167133930593298,33.10548400878906,83144000,0.710843341933401,0.7429353961121226,0.6959146256131086,0.7278887033462524,1032684800,3.246875047683716,3.359375,3.15625,3.296875,208962000,,,,,,
2000-01-14,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.91358244711147,34.98627451958263,32.47217580204817,34.468101501464844,73416400,0.7523399216880253,0.7692673068772014,0.7476380906746496,0.7556312084197998,390376000,3.3375000953674316,3.4312500953674316,3.200000047683716,3.2125000953674316,137072000,,,,,,
2000-01-18,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,34.333737821501444,35.773106371871826,34.31454624082984,35.40846633911133,81483600,0.759863463903625,0.7974805615481513,0.7556309785364955,0.7819628715515137,459177600,3.171875,3.2593750953674316,3.1500000953674316,3.206249952316284,107698000,,,,,,
2000-01-19,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,33.93073187141775,34.23779731821791,32.54893736081703,32.85600280761719,97568200,0.7946588189232093,0.8181696301176359,0.7777313844230466,0.8017123937606812,597643200,3.206249952316284,3.375,3.1500000953674316,3.340625047683716,164910000,,,,,,
2000-01-20,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.87518039064587,33.68122684505751,32.51054032793585,32.54892349243164,56349800,0.8689526771809338,0.9140927029021233,0.8539060354232788,0.8539060354232788,1831132800,3.346874952316284,3.3499999046325684,3.1968750953674316,3.237499952316284,119560000,,,,,,
2000-01-21,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.85599468185241,32.932761024567014,31.70449954113328,31.8580322265625,68416200,0.8595481172727322,0.8595481172727322,0.8289845385460394,0.8374486565589905,495924800,3.231250047683716,3.231250047683716,3.0,3.1031250953674316,229238000,,,,,,
2000-01-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.872429284637356,32.45297481277843,30.95603097162129,31.09037208557129,63597600,0.8158188352457619,0.848263115607624,0.7908974753974717,0.7993616461753845,440876800,3.378124952316284,3.668750047683716,3.375,3.5062499046325684,583404000,,,,,,
2000-01-25,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.013607648948046,31.89642073796513,30.572201104439504,31.57016372680664,59823200,0.7899568357365733,0.8510847924195621,0.7702083166359831,0.8445013165473938,497145600,3.5,3.5625,3.299999952316284,3.4625000953674316,188682000,,,,,,
2000-01-26,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.45499765168196,31.781254491266214,30.43784397533105,30.514610290527344,49365000,0.8275743120304848,0.8590782487922709,0.8256936194131753,0.8289848566055298,367158400,3.4312500953674316,3.5,3.237499952316284,3.2406249046325684,131160000,,,,,,
2000-01-27,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.672948812231233,31.071174176131624,29.862104396578633,30.322702407836914,63654800,0.8186396983472058,0.8501444775987244,0.805003601952776,0.8275740146636963,340144000,3.2593750953674316,3.387500047683716,3.231250047683716,3.346874952316284,135680000,,,,,,
2000-01-28,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.130789116138722,30.783303020564656,29.86210692019863,30.169172286987305,58225400,0.8139380963137625,0.834156769598604,0.7570426073550659,0.7645655274391174,423348800,3.25,3.3218750953674316,3.0,3.0843749046325684,275558000,,,,,,
2000-01-31,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.977261203458937,30.14998549976568,29.132831310403756,30.054027557373047,73194200,0.7598636868065446,0.7814929027737504,0.7109613199630999,0.7805525064468384,701680000,3.018749952316284,3.237499952316284,2.921875,3.2281250953674316,213958000,,,,,,
2000-02-01,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.24594256106332,31.704503242942007,29.996451918110385,31.608545303344727,70196600,0.7824330625325834,0.7899568340453993,0.7523397343249216,0.7542204260826111,318035200,3.375,3.53125,3.21875,3.371875047683716,268092000,,,,,,
2000-02-02,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.455009216857263,31.915607277384765,30.860070055342575,30.95602798461914,49915600,0.7579828678909191,0.7683268748743624,0.7297693737588272,0.7434055209159851,464195200,3.3968749046325684,3.612499952316284,3.387500047683716,3.471874952316284,280518000,,,,,,
2000-02-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.339859105421926,31.99237301208717,30.744919955227143,31.81964874267578,49186000,0.75469079143935,0.7843148321966601,0.7542205932836393,0.7772612571716309,475193600,4.056250095367432,4.296875,3.8687500953674316,4.209374904632568,875000000,,,,,,
2000-02-04,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.04996244369015,33.163074911794354,31.977993965148926,32.7216682434082,55365400,0.7819630907897847,0.8275741201212646,0.7796121502271274,0.8125274777412415,425320000,4.137499809265137,4.137499809265137,3.893749952316284,3.9281249046325684,220460000,,,,,,
2000-02-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.79842330422798,32.817614891884055,32.01156821032901,32.740848541259766,40005800,0.8125274344812673,0.859548201971424,0.7970105445459141,0.8581376075744629,441067200,3.809375047683716,3.84375,3.65625,3.75,202580000,,,,,,
2000-02-08,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.68327800193383,33.777198639696735,32.68327800193383,33.75800704956055,56229000,0.8576674212802893,0.8736544593445159,0.8369786027244077,0.864250898361206,408643200,3.700000047683716,4.199999809265137,3.671875,4.15625,389456000,,,,,,
2000-02-09,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,33.60445714570009,33.60445714570009,31.896406496946625,31.934789657592773,55090000,0.858607720283284,0.8811781324231233,0.8459119701808508,0.8473224639892578,299364800,4.027344226837158,4.186718940734863,4.000781059265137,4.012499809265137,191608000,,,,,,
2000-02-10,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.90120759156515,32.7216477326627,31.474194886549466,32.54892349243164,54527800,0.8492041544924462,0.8567271238024887,0.8275740858906535,0.8539060354232788,302982400,3.924999952316284,3.9937500953674316,3.7750000953674316,3.809375047683716,199592000,,,,,,
2000-02-11,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,32.20347677043559,32.20347677043559,30.437851107217433,30.687341690063477,115559000,0.8548464275097049,0.8586079125882831,0.8144082279417465,0.8181697130203247,212251200,3.856250047683716,3.956249952316284,3.7750000953674316,3.809375047683716,166180000,,,,,,
2000-02-14,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.085570113721726,31.24390069155053,30.418662528321615,30.591386795043945,81028600,0.8224010761188899,0.871773577572188,0.817229048389552,0.871303379535675,367539200,3.784374952316284,3.7874999046325684,3.6781249046325684,3.721874952316284,103394000,,,,,,
2000-02-15,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.629767268537037,30.706533602543395,30.130786097495708,30.265127182006836,71027600,0.8670716548116522,0.902337807548687,0.866601456852844,0.8952842354774475,485744000,3.671875,3.809375047683716,3.53125,3.690624952316284,128490000,,,,,,
2000-02-16,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.47623800162927,30.764111786279422,29.823724089755594,29.977256774902344,65202600,0.8858801246051716,0.8887020166119524,0.8435611866366838,0.858607828617096,378246400,3.637500047683716,3.671875,3.53125,3.534374952316284,85204000,,,,,,
2000-02-17,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.245938261599285,30.610578380235317,29.828521283686985,30.591386795043945,80343400,0.8666017886070335,0.868952678852861,0.8510849486816173,0.864250898361206,289497600,3.5625,3.565624952316284,3.4000000953674316,3.450000047683716,122592000,,,,,,
2000-02-18,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.706540320281682,30.72573190798186,29.132830128867248,29.190404891967773,79063000,0.8623700563510607,0.8680122327967708,0.8341566126929327,0.836978554725647,233441600,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284,174528000,,,,,,
2000-02-22,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.20959721971241,29.823728041677455,28.499508456815327,28.80657386779785,66296200,0.8285146901733081,0.8797679574683714,0.8026529322857373,0.8562571406364441,422296000,3.246875047683716,3.325000047683716,3.153125047683716,3.1781249046325684,113716000,,,,,,
2000-02-23,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.71062077894135,29.401518070413204,28.269214176056558,28.940919876098633,75847200,0.8519073876601558,0.8952846511086237,0.8350970745793141,0.8745949268341064,473099200,3.2437500953674316,3.5875000953674316,3.234375,3.5218749046325684,168824000,,,,,,
2000-02-24,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.940909690152374,29.439890891706725,28.25001264184635,29.09444236755371,69733200,0.8825889246890103,0.8962250740218004,0.8407401305326992,0.8667190074920654,376432000,3.528125047683716,3.5687499046325684,3.28125,3.421875,117386000,,,,,,
2000-02-25,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.07524972480915,29.080047620803345,27.789413598365446,28.038904190063477,65301400,0.863780437903008,0.8802376691081883,0.8285142321511069,0.8303949236869812,249144000,3.371875047683716,3.46875,3.2593750953674316,3.456249952316284,97410000,,,,,,
2000-02-28,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,27.712653525290637,28.28840117470803,27.060139522617586,28.115676879882812,76131800,0.8285142771558534,0.8651909784398836,0.8153483307594268,0.852025032043457,328328000,3.328125,3.359375,3.206249952316284,3.2874999046325684,101154000,,,,,,
2000-02-29,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.17324025080754,28.17324025080754,27.290427545400764,27.443960189819336,58437400,0.8543759849386794,0.8821184738495345,0.8468523137958958,0.862369954586029,368961600,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684,142970000,,,,,,
2000-03-01,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,27.52073582270518,28.892934296431417,27.309628365208837,27.8853759765625,106889800,0.8919929514503709,0.9935582218983768,0.8915227534909109,0.9803922772407532,1077003200,3.3812499046325684,3.424999952316284,3.25,3.293750047683716,111534000,,,,,,
2000-03-02,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.192426984089927,29.28634688748892,27.981319634311173,28.672216415405273,106932600,0.955472182557589,0.962524953984794,0.9079803608435039,0.9178550243377686,311259200,3.246875047683716,3.25,3.109375,3.128124952316284,159602000,,,,,,
2000-03-03,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.094445777962513,30.36109051499782,28.82576356101563,29.516660690307617,101435200,0.9394843568411665,0.9647588417523283,0.9028084944004997,0.962995171546936,323366400,3.1624999046325684,3.237499952316284,3.1031250953674316,3.125,121190000,,,,,,
2000-03-06,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.478275188577584,29.900490067580648,27.674266160109948,27.82779884338379,93609400,0.9479482405048768,0.9714590480958204,0.9404244686773596,0.9455973505973816,210560000,3.143749952316284,3.362499952316284,3.140625,3.1968750953674316,153316000,,,,,,
2000-03-07,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.516654321354782,29.938869142596527,28.230818274845827,28.518692016601562,135061000,0.9512394351392528,0.9587632062437255,0.9112713975547246,0.9244373440742493,273011200,3.2437500953674316,3.2906250953674316,3.106250047683716,3.174999952316284,83576000,,,,,,
2000-03-08,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,28.806557497532246,29.535837434178635,27.942936519924686,29.343921661376953,94290000,0.9244375976100627,0.9324315689329126,0.8919933222318557,0.9178550243377686,271230400,3.1624999046325684,3.237499952316284,3.028125047683716,3.1812500953674316,118814000,,,,,,
2000-03-09,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.26716649532318,30.70653533935547,29.171208572387695,30.70653533935547,88198800,0.9093908100924618,0.9404244860503344,0.8896422898432919,0.9197356700897217,276718400,3.1500000953674316,3.450000047683716,3.109375,3.440624952316284,166250000,,,,,,
2000-03-10,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.57219672911238,31.474201277931137,30.5530051429673,31.01360321044922,85589000,0.9155040508153223,0.9625248665156726,0.9103311684437928,0.9460676312446594,248606400,3.362499952316284,3.426563024520874,3.25,3.34375,74270000,,,,,,
2000-03-13,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.977255809063813,30.783302380114183,29.938872639013795,30.092405319213867,61831800,0.918795533907001,0.9517100114974679,0.8990462044839828,0.9126823544502258,303956800,3.200000047683716,3.331249952316284,3.1500000953674316,3.265625,112686000,,,,,,
2000-03-14,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.284327528323203,30.476243418870244,29.20959854125977,29.209598541259766,73489200,0.9119767971152953,0.9347823594516594,0.8576673590742435,0.8595481514930725,428579200,3.3031249046325684,3.346874952316284,3.168750047683716,3.28125,96106000,,,,,,
2000-03-15,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.036861608412753,29.670183771715873,28.768179478526584,29.286352157592773,53208000,0.8698931459596193,0.9046891168916918,0.8586078874681702,0.8745949268341064,443609600,3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875,121654000,,,,,,
2000-03-16,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.45907638394817,29.68937535242203,28.633838413583497,29.286352157592773,77300800,0.8825888631476294,0.9178550308428365,0.8614289415444023,0.9145629405975342,378100800,3.112499952316284,3.3187499046325684,3.0,3.3125,194062000,,,,,,
2000-03-17,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.247966089788473,30.55299344812549,29.01766714419959,30.514610290527344,81161600,0.9037486492585629,0.9404245018959045,0.8999862609708555,0.9404245018959045,305043200,3.3031249046325684,3.3187499046325684,3.2249999046325684,3.2406249046325684,105970000,,,,,,
2000-03-20,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,30.322693076764207,30.629758323111183,29.631796272483502,29.90047836303711,47773000,0.929140133538688,0.949828949490647,0.9206759654160658,0.9253778457641602,204489600,3.174999952316284,3.2249999046325684,3.1187500953674316,3.2093749046325684,116270000,,,,,,
2000-03-21,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,29.708583052140952,31.66612534627427,29.631816687665136,31.550975799560547,81648800,0.9220864357730832,1.0288244994035924,0.9150336664225839,1.015188455581665,524328000,3.2562499046325684,3.6500000953674316,3.112499952316284,3.6187500953674316,341658000,,,,,,
2000-03-22,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,31.570155297295525,32.4337765668264,31.051982535576993,31.704496383666992,93975800,0.9989665381264237,1.0861912565995082,0.9897971219017051,1.0847798585891724,567996800,3.543750047683716,3.700000047683716,3.4625000953674316,3.534374952316284,231328000,,,,,,
