Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
2020-03-13,141.18383651086268,154.97678295935205,134.70373362014425,152.02867126464844,92727400
2020-03-16,134.00498823365035,142.95461293283728,129.21909579673425,129.62110900878906,87905900
2020-03-17,134.0050004101769,141.18383971786494,129.21910753838486,140.29367065429688,81059800
2020-03-18,132.09067046730803,139.7481006393259,129.2382818177403,134.3878936767578,81593200
2020-03-19,136.65641215191422,143.72038128798528,133.04784422970064,136.59898376464844,85922700
2020-03-20,139.7480636836393,140.8009658960125,130.0422740914704,131.46847534179688,84866200
2020-03-23,131.14304312122096,134.55061142383002,126.84532027961379,130.1571502685547,78975200
2020-03-24,137.59445259067172,143.1939544165174,135.22065325461648,141.98789978027344,82516700
2020-03-25,142.53349896031997,147.72140631630424,138.25490854547172,140.6287078857422,75638200
2020-03-26,142.04530201913704,149.95160680414702,142.01658782883592,149.42515563964844,64568100
2020-03-27,145.25184603830556,148.25738612335064,142.81103779665065,143.2896270751953,57042300
2020-03-30,145.91229897847097,153.72287937037808,143.58634753140663,153.36871337890625,63420300
2020-03-31,152.57428483607072,157.72391111486942,149.85590072827637,150.9566650390625,77927200
2020-04-01,146.4483546017773,150.99495384595014,144.36171185398587,145.59646606445312,57969900
2020-04-02,145.3571404034156,148.8221222050345,143.92137252689247,148.61154174804688,49630700
2020-04-03,148.45841886264432,150.64078508097487,145.67302540319514,147.2427978515625,41243300
2020-04-06,153.45491515825577,159.37027324467843,150.83223993821088,158.1929473876953,67111700
2020-04-07,162.32794813884126,162.7203949496014,156.26900462130646,156.48916625976562,62769000
2020-04-08,158.57584546079664,159.53302447457972,156.49876875353448,158.05897521972656,48318200
2020-04-09,159.23620982200126,160.20295481250102,156.33596024511766,158.06845092773438,51385100
2020-04-13,157.31233692350142,158.48009619305355,155.3501175210317,158.4226531982422,41905300
2020-04-14,161.76321038251245,166.30980949089667,160.80603162285263,166.26194763183594,52874300
2020-04-15,163.86900827959028,166.13753197612417,161.9929460032736,164.5198974609375,40940800
2020-04-16,166.83626285245634,169.68865150302491,165.49620380864962,169.45892333984375,50479600
2020-04-17,171.81358822458955,172.29217760683073,168.33902463579403,170.95213317871094,52765600
2020-04-20,169.06649845044674,171.09571286072054,167.49672578100314,167.563720703125,36669600
2020-04-21,166.07051152310385,166.23323015638763,158.99696121305,160.6337432861328,56203700
2020-04-22,164.0508501636032,166.54908705362305,163.5052659215048,166.0896453857422,34620200
2020-04-23,166.65437218282156,167.56368896204097,163.59140348184656,164.07955932617188,32790800
2020-04-24,164.69215098463684,167.08509753411812,163.39996861114895,167.07553100585938,34277600
2020-04-27,169.02818179820954,169.3249048560136,165.87907032634968,166.59695434570312,33194400
2020-04-28,168.07098913910997,168.14756518079076,162.13648466002041,162.5384979248047,34392700
2020-04-29,165.80252989121303,170.07153959756306,164.51991367310004,169.83224487304688,51286600
2020-04-30,172.2921755306454,172.67504118966917,168.6836075425225,171.5360107421875,53875900
2020-05-01,168.27200641389507,170.99039022327574,166.5586484837286,167.0946807861328,39370500
2020-05-04,167.0181352030328,171.33500636237935,166.35767948968982,171.18185424804688,30372900
2020-05-05,172.88561836411026,175.78586876142296,172.19644850678958,173.01962280273438,36839200
2020-05-06,174.28306422031196,176.31227798041704,173.8523368134537,174.72335815429688,32139300
2020-05-07,176.2836367478696,176.6473694046006,174.76172579795454,175.73805236816406,28316000
2020-05-08,177.0589155703363,177.0780632342487,175.5082907173606,176.77175903320312,30877800
2020-05-11,175.30729302541394,179.48059321685093,175.02015106702683,178.7435760498047,30892700
2020-05-12,178.80103872292574,179.0307523336783,174.49373325660713,174.69473266601562,32038200
2020-05-13,174.73297499108446,176.16874304424806,168.98032164396082,172.05287170410156,44711500
2020-05-14,169.93748442621697,172.9526058186347,168.15713162286323,172.79945373535156,41873900
2020-05-15,171.3923954473315,179.0498241431516,169.4206098950196,175.31683349609375,46610400
2020-05-18,177.7959394259672,178.22666690995933,176.0825960188385,176.99191284179688,35264500
2020-05-19,177.10676792703353,178.60954544769828,175.6327192033904,175.7667236328125,26799100
2020-05-20,177.3888383289371,178.3870846904597,176.55377840129003,178.2047119140625,31261300
2020-05-21,177.95518028333498,179.17418700775042,175.92990762220046,176.0642852783203,29119500
2020-05-22,175.83394009805284,177.0529468789474,175.21003230096608,176.14108276367188,20826900
2020-05-26,178.85743991305102,179.0110185646772,173.8278635638584,174.27899169921875,36073600
2020-05-27,172.963988040229,174.68211801691652,169.50855638674753,174.50933837890625,39517100
2020-05-28,173.4822974624214,176.75535602471408,173.1367528620367,174.11578369140625,33810200
2020-05-29,175.39238675358726,176.87055553063638,173.16555506136842,175.89151000976562,42130400
2020-06-01,175.21002492876235,175.65155988421583,174.17340566060682,175.48838806152344,22622400
2020-06-02,176.85134714449978,177.57123051143805,174.06780398409765,177.48484802246094,30794600
2020-06-03,177.39848418880933,178.47350544307963,176.2082716243914,177.9167938232422,27311000
2020-06-04,176.89934289398556,178.37749696814225,174.97965390901788,175.5747528076172,28761800
2020-06-05,175.2867872856692,180.19159296941456,174.70128159029224,179.68287658691406,39893600
2020-06-08,178.47350355740667,180.97869849717333,177.0337366873354,180.79632568359375,33211600
2020-06-09,180.45077420666559,183.04235154531418,179.7404839717792,182.17849731445312,29783900
2020-06-10,183.45510184718313,190.54835280749057,183.3399105366351,188.93580627441406,43872300
2020-06-11,185.3748028618798,187.8991843445912,178.59830194259595,178.79026794433594,52854700
2020-06-12,182.88878610959796,184.02141036884822,177.7440183982765,180.20123291015625,43373600
2020-06-15,177.1680897119196,183.1575243313192,176.62097134724394,181.35301208496094,32770200
2020-06-16,185.14441722165304,187.7264014401968,183.77184652630078,185.797119140625,42556700
2020-06-17,187.1984868366461,188.436694543805,185.91229861744995,186.44021606445312,25687800
2020-06-18,186.20984487209262,188.59986310205517,186.20984487209262,188.4366912841797,23061600
2020-06-19,190.6155272914356,191.28741555293973,186.56498208428334,187.31365966796875,44441100
2020-06-22,187.9279663598332,192.69839515722148,187.3904557312936,192.5160369873047,32818900
2020-06-23,193.9750111089258,195.7603228294145,193.34151009447902,193.80224609375,30917400
2020-06-24,193.5046700779073,195.08840775103926,188.66704527062345,189.89564514160156,36740600
2020-06-25,189.85727387105254,192.55443498241675,187.62083408877987,192.29527282714844,27803900
2020-06-26,191.70973926885765,191.8633179050225,187.05450219787085,188.44627380371094,54675800
2020-06-29,187.91833745347375,190.5579095814704,185.77788851966875,190.47152709960938,26701600
2020-06-30,189.9340518454055,196.19222801680598,189.79967418886784,195.3379669189453,34310300
2020-07-01,194.98283880276514,198.06394652909339,193.66785633797363,196.48019409179688,32061200
2020-07-02,197.42079701325403,199.6668441295867,196.7681098254072,197.97750854492188,29315800
2020-07-06,200.4443379426205,202.65198332371176,199.73404770725878,202.23924255371094,31897600
2020-07-07,201.9992431693734,206.04978755101817,199.6380342392962,199.88758850097656,33600700
2020-07-08,201.6345863007149,204.69647863872424,200.30999590733518,204.28375244140625,33600000
2020-07-09,207.64316463911499,207.69115979383565,202.97831973392456,205.71388244628906,33121700
2020-07-10,205.0420011781126,205.48353614357757,202.60400230969233,205.08999633789062,26177600
2020-07-13,205.86745720277855,207.13445905255088,198.20790171209103,198.75502014160156,38135600
2020-07-14,197.85274095335467,200.46351902624386,193.91737285414357,199.9835968017578,37591800
2020-07-15,201.14503357793527,202.84396263388592,196.79693867821612,199.68606567382812,32179400
2020-07-16,197.1520876045004,197.44004393215045,194.18617111565953,195.7315216064453,29940700
2020-07-17,196.2594257601162,196.80652956400527,193.30310264624077,194.7332763671875,31635300
2020-07-20,196.76815359571623,203.7750224822405,194.8580574662761,203.10313415527344,36884800
2020-07-21,205.08040967587897,205.3491650038895,199.676479655966,200.36756896972656,37990400
2020-07-22,200.79947901418083,203.7750030084796,200.02200726398468,203.24708557128906,49605700
2020-07-23,198.87017640461835,202.45039214661074,194.03255211484185,194.40689086914062,67457000
2020-07-24,192.37205264774803,194.71407581114096,189.57890135143603,193.2167205810547,39827000
2020-07-27,193.37987205022162,195.77948329356477,192.7943663210033,195.664306640625,30160900
2020-07-28,195.43390962889922,196.480136460374,193.63900537251013,193.9077606201172,23251400
2020-07-29,194.3685352414771,196.4321953127748,193.8982061058397,195.8658905029297,19632600
2020-07-30,192.92875222913779,196.24982077645538,191.55618156926076,195.71229553222656,25079600
2020-07-31,196.19220424708922,196.86410709443905,191.0186431280946,196.7777099609375,51044000
2020-08-03,203.02633250734016,208.90057673251002,201.98969858888674,207.84474182128906,78983000
2020-08-04,205.56988754345605,206.1458000815315,201.8648873185333,204.7252197265625,49280100
2020-08-05,206.27058457085792,206.36657488271786,203.07431516004908,204.38929748535156,28806400
2020-08-06,203.81336788096826,207.68153985954203,203.0550972064512,207.662353515625,32656800
2020-08-07,206.2226261734567,207.03848532748646,202.46002230686378,203.94778442382812,27820400
2020-08-10,203.17025446336905,203.37182822377204,198.0638900705572,199.88758850097656,36716500
2020-08-11,198.8413916071683,199.3117060421688,194.98281258770336,195.2131805419922,36446500
2020-08-12,197.0464539426936,201.83608285661768,196.52814440172622,200.78985595703125,28013100
2020-08-13,201.0298244691704,202.86313088844787,199.79161692368524,200.3195343017578,22588900
2020-08-14,200.3771427347529,201.17381546778418,199.17733704875383,200.5115203857422,17958900
2020-08-17,201.18343330987926,202.7095827034484,200.53073136822354,201.83612060546875,20184800
2020-08-18,202.07607086878687,203.83258814350498,200.80908368545613,202.99752807617188,21336200
2020-08-19,203.48819778314092,204.07511877998712,201.332943780639,201.7659149169922,27627600
2020-08-20,201.61200028707256,206.86542641303618,201.0058464628428,206.46131896972656,26981500
2020-08-21,205.76855728649525,208.06813048821607,204.79677615890807,204.96034240722656,36249300
2020-08-24,206.66336818458626,207.36575904990627,204.39265869951632,205.60499572753906,25460100
2020-08-25,205.03732499211057,208.41451815872668,205.03732499211057,208.27981567382812,23043700
2020-08-26,209.63643185199436,213.68713667570984,209.13610213938426,212.78269958496094,39600800
2020-08-27,214.45690337766257,222.40437903248466,211.09894307040548,218.00729370117188,57602200
2020-08-28,219.54673943062858,221.91367110887785,218.00728468282475,220.24913024902344,26292900
2020-08-31,218.41140795600424,220.04708516739845,215.8231823144508,216.9970245361328,28774200
2020-09-01,216.97776898664924,218.84437096358388,215.93862928769175,218.6711883544922,25725500
2020-09-02,219.34470815240513,224.04969338399036,218.74817068121502,222.88546752929688,34080800
2020-09-03,220.59552879932826,220.6340089316547,206.82695279841502,209.0784149169922,58400300
2020-09-04,206.96164474273786,210.0982965597646,197.42658849392637,206.143798828125,59664100
2020-09-08,198.68700309738503,202.08344318646942,194.54969210627914,194.99229431152344,52924300
2020-09-09,199.74543088248743,206.71149507532343,198.87947369928466,203.29580688476562,45679000
2020-09-10,205.32595927166227,206.61527124163763,196.38745487775964,197.5997772216797,35461500
2020-09-11,199.36051554693663,200.73641865152672,193.62602236817216,196.31045532226562,33620100
2020-09-14,196.51254409194786,201.28487327965124,196.310483024045,197.63827514648438,30375800
2020-09-15,200.53437267098897,201.84291730022335,199.1007419279075,200.88075256347656,21823900
2020-09-16,202.6511354113958,202.67999917944445,196.89739430401985,197.29188537597656,26328100
2020-09-17,192.4810724464651,196.5991366431224,192.39448113744643,195.2328643798828,34011300
2020-09-18,195.127017632901,195.94484887575575,188.82483547440413,192.80819702148438,55225300
2020-09-21,189.72924388458395,195.04039670109088,188.949892890935,194.87681579589844,39839700
2020-09-22,197.3015103470911,200.22649954304467,194.4342633712233,199.5722198486328,33517100
2020-09-23,200.03406346905894,200.22650818137478,192.46183091018491,193.00064086914062,30803800
2020-09-24,192.28863155277108,197.79221510852776,191.6632156551125,195.50225830078125,31202500
2020-09-25,195.84862960494374,201.13090446530555,194.87683385196127,199.9570770263672,29437300
2020-09-28,202.9013124718636,204.52737329082336,200.1880007589669,201.5157928466797,32004900
2020-09-29,201.42920954356148,202.12196938367782,198.98530269607602,199.41827392578125,24221900
2020-09-30,199.87048183587524,203.95968207307456,198.72550342042436,202.3721160888672,33829100
2020-10-01,205.41253720787606,205.89361953473573,203.3246416710811,204.4215087890625,27158400
2020-10-02,200.1302639824499,203.00714181252636,197.76333228511893,198.3887481689453,33154800
2020-10-05,199.37981294265722,202.44912134101398,199.14888807994913,202.42025756835938,21331600
2020-10-06,200.91925729376106,202.22778730612757,197.0705981567693,198.11935424804688,28554300
2020-10-07,199.2258515006656,202.16045722958788,198.89871897520425,201.89105224609375,25681100
2020-10-08,202.54531231348605,203.19959202978103,200.4381836761741,202.6126708984375,19925800
2020-10-09,203.2380739442481,207.6929018274482,203.2380739442481,207.64479064941406,26458000
2020-10-12,210.51201907002442,215.39020139678786,208.6069369769455,213.0232696533203,40461400
2020-10-13,214.29332182209097,216.6891171954783,212.08995645120993,214.4280242919922,28950800
2020-10-14,214.5627552760652,215.73659753325902,210.8391821135151,212.50372314453125,23421700
2020-10-15,208.8859966636876,212.0226488172296,207.83722580995095,211.34913635253906,22733100
2020-10-16,211.82058773708712,213.87961994712427,211.02200382418516,211.34913635253906,26057900
2020-10-19,212.08036327672104,213.88923779727742,205.63386205841044,206.1149444580078,27625800
2020-10-20,207.63515426808434,209.1457452787201,205.02768135731517,206.52865600585938,22753500
2020-10-21,205.05652935613014,208.71275803100272,205.05652935613014,206.6729736328125,22724900
2020-10-22,205.83589789977742,207.8853135151422,203.69027461830365,206.75958251953125,22351500
2020-10-23,206.89426399618623,208.09696981148352,205.09502079457104,208.04885864257812,18879600
2020-10-26,205.75894182990785,208.15472270981957,200.2264944052897,202.13157653808594,37111600
2020-10-27,203.58441327658568,206.5478821386237,202.37209111180675,205.18161010742188,36700300
2020-10-28,199.81277408368302,200.938505204553,194.45352346476508,195.01156616210938,51195600
2020-10-29,196.34896403076615,199.51447954120584,195.67543697276443,196.974365234375,31432600
2020-10-30,195.8005685249777,196.56067238028837,192.06736379802746,194.80953979492188,36953700
2020-11-02,196.56063946362534,197.51318789577627,192.54841403121264,194.6748046875,30842200
2020-11-03,196.17578252504643,200.24573556056401,195.43491151052956,198.6196746826172,27512000
2020-11-04,205.9225092642402,210.05982073319336,204.38303975159317,208.2028350830078,42311800
2020-11-05,213.63907556087898,215.6403801987278,212.78274943674145,214.84178161621094,36080100
2020-11-06,213.85078684443036,215.87133920974193,209.78083301990173,215.25555419921875,25231900
2020-11-09,215.9482509504058,219.4890100539561,209.63645277001197,210.1271514892578,44395000
2020-11-10,206.3843427725324,208.308672308873,201.78519635519584,203.02638244628906,44045100
2020-11-11,204.35418705997827,209.79041246102312,204.17137339377663,208.35679626464844,29440800
2020-11-12,208.99180827251445,210.81991539400673,206.34585525476737,207.2887725830078,21593900
2020-11-13,208.1739489940715,209.19384119722386,206.0571896522407,208.31826782226562,18621100
2020-11-16,206.7403681212931,209.50179137779625,206.40361921394384,209.01107788085938,24953300
2020-11-17,207.92380529244616,209.44401265541623,205.98022841519293,206.34585571289062,24154100
2020-11-18,206.1047029137225,207.5710265175272,203.48076161003306,203.62547302246094,28372800
2020-11-19,203.91487189418262,205.50659431946275,202.51606857025564,204.9181365966797,24792700
2020-11-20,204.70589892704257,205.7574007337533,202.5835975160934,202.95982360839844,22843100
2020-11-23,203.50001273892568,204.79268529534082,200.80855183594755,202.68968200683594,25683500
2020-11-24,202.18806252380884,206.68349230699746,201.48384751173435,206.30726623535156,33979700
2020-11-25,207.51312294435323,207.68675895454567,204.95671688381378,206.31690979003906,21012900
2020-11-27,207.26233638711614,208.63218572293246,206.48093008381176,207.62890625,14512200
2020-11-30,206.53879651260684,207.17547659970663,203.39391807067915,206.50985717773438,33064800
2020-12-01,206.93432077523863,209.64509467214577,205.81529873199955,208.5742950439453,30904500
2020-12-02,207.29126088912773,207.86042080174042,205.2847168067867,207.76394653320312,23724500
2020-12-03,207.03078693135419,208.73828134614044,206.10468402437849,206.67385864257812,25120900
2020-12-04,206.654587176166,207.77362403803716,205.65130767245108,206.78964233398438,24666000
2020-12-07,206.7992376187046,207.92791576799925,205.4679841379469,206.72206115722656,24620000
2020-12-08,206.41339913079136,209.28815280657466,205.3715388338167,208.38134765625,23284100
2020-12-09,207.56137609469448,207.6288963083449,203.75087791569962,204.32003784179688,32440600
2020-12-10,204.29107498383206,205.55480829861727,202.93086740933128,203.08522033691406,26733300
2020-12-11,202.6318129157423,205.78633271742834,201.7250078879869,205.7284393310547,30979400
2020-12-14,205.57412580594706,208.57429304394526,205.36189419014732,206.63526916503906,28798400
2020-12-15,207.57102904235464,207.81220001276031,204.74451233475608,206.56776428222656,27000600
2020-12-16,207.16581192025404,212.33651682519718,207.1368725886142,211.53582763671875,35023300
2020-12-17,212.1050031641586,213.08898467251527,210.22387286870122,211.6708984375,32515800
2020-12-18,210.87020874023438,211.9313667097204,208.39097925866105,210.87020874023438,63354900
2020-12-21,209.8669583764434,216.0891657865848,209.60648963539475,214.7289581298828,37181900
2020-12-22,214.8254561818475,217.66162915201497,214.0151252532019,216.03131103515625,22612200
2020-12-23,215.23061750586513,215.664722300724,213.00220013500297,213.2144317626953,18699600
2020-12-24,213.60029998977953,215.71296001295323,213.38806836152142,214.88333129882812,10550600
2020-12-28,216.52324544089436,218.04744739640344,215.14375486692805,217.01524353027344,17933500
2020-12-29,218.31760744104608,219.15687770978704,215.68402455920148,216.23388671875,17403200
2020-12-30,217.2757197795498,217.6616021166235,213.64851413049317,213.85108947753906,20272300
2020-12-31,213.8703679820777,215.1244597046057,211.9217028353775,214.56494140625,20942100
