Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2020-02-04,76.33794039127015,77.38625661675313,75.93120675854502,77.19499206542969,136616400,169.0927895461623,172.43378968983822,168.30049347850374,171.93740844726562,36433300
2020-02-05,78.32562874403418,78.62584328517734,77.21921702642419,77.82447814941406,118826800,175.66978656794012,175.8320619700683,170.30509956420224,171.72740173339844,39186300
2020-02-06,78.09563507421905,78.73721039613278,77.53637437960353,78.73478698730469,105425600,172.74880025877843,175.46933477716024,171.8801367244904,175.2879638671875,27751400
2020-02-07,78.23243405494627,78.48239314790939,77.17192792843306,77.66456604003906,117684000,174.54338497300552,177.19709227933504,174.19018365311317,175.5361328125,33529100
2020-02-10,76.24488144952362,78.0334243774414,76.16480064339702,78.0334243774414,109348800,175.24023833430923,180.2612791983537,174.9252279903285,180.1276397705078,35844300
2020-02-11,78.53094709552873,78.60374785280499,77.34424291008455,77.56265258789062,94323200,181.98903766180297,182.03676914651783,175.16385775009803,176.0611572265625,53159900
2020-02-12,78.0140331926388,79.40943770675925,78.0140331926388,79.40458679199219,113730400,177.14933524587363,177.4070735630849,173.5887885431905,176.31886291503906,47062900
2020-02-13,78.67412186901794,79.16676004463604,78.47027235558737,78.83914184570312,94747600,174.76294940925624,177.76984376399173,174.5624829883249,175.3643341064453,35295800
2020-02-14,78.80759072301922,79.10851777495836,78.34893117896286,78.85855865478516,80113600,174.92520386350716,176.98708152211782,174.35245521424756,176.9298095703125,23149500
2020-02-18,76.53126412045305,77.59662873916865,76.34925482708518,77.41461944580078,152531200,177.17802502781936,179.17307606087337,177.0730215752583,178.72442626953125,27792200
2020-02-19,77.65728500864738,78.76632988761132,77.65728500864738,78.53578186035156,93984000,180.00701995377815,180.12187672148175,178.4851093601553,179.2604217529297,29997500
2020-02-20,78.29553354521413,78.78574250032466,77.22288901629881,77.73008728027344,100566000,178.94453357685938,179.23169007348827,173.34504761683388,176.5228729248047,36862400
2020-02-21,77.32239667498202,77.76650347779221,75.3518440007245,75.97067260742188,129554000,175.3264467677573,175.6423175383204,169.65994977475364,170.94256591796875,48572600
2020-02-24,72.13876947323553,73.81810418195764,70.19005719516358,72.36203002929688,222195200,160.5859177288171,167.0755898897921,156.24031708438397,163.5723114013672,68311100
2020-02-25,73.03425000192122,73.4176795737371,69.43774534651452,69.91096496582031,230673600,166.74059039494193,167.35318441303534,160.47106459085558,160.8730926513672,68073300
2020-02-26,69.53482499231708,72.28923357582319,69.5275449173606,71.02001953125,198054800,162.44282359860227,165.84079671755148,161.00705537187227,162.88311767578125,56206100
2020-02-27,68.21706677109698,69.4061923618355,66.24165620285358,66.37755584716797,320605600,156.32642160207112,159.87754615716182,151.2150765935854,151.40650939941406,93174900
2020-02-28,62.43160376696,67.56426328843753,62.21561589566721,66.33872985839844,426510000,145.8836320833178,156.69975601306766,145.49118524939092,155.07254028320312,97012700
