Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
2021-03-16,122.96483796118252,124.45176782276737,122.00616637196116,122.8376693725586,115227900
2021-03-17,121.35076097755098,123.12137424397079,119.67796282439072,122.0453109741211,111932600
2021-03-18,120.20621275113163,120.49968794214433,117.70191898445727,117.9073486328125,121229700
2021-03-19,117.2910589061766,118.787765950923,117.07584476265258,117.37909698486328,185549500
2021-03-22,117.71169475504172,121.17466742071305,117.64321821066616,120.70510864257812,111912300
2021-03-23,120.64641478912513,121.53660985268937,119.48230608877304,119.87360382080078,95467100
2021-03-24,120.14752145372104,120.22578250026773,117.45735955159839,117.47692108154297,88530500
2021-03-25,116.93889331550916,119.01276627110943,116.41064244577936,117.9660415649414,98844700
2021-03-26,117.731260359211,118.83667706674994,116.33237593563868,118.57254791259766,94071200
2021-03-29,119.00300193954253,119.91276623656199,118.10302214085684,118.7486572265625,80819200
2021-03-30,117.49649869548081,117.78018941248851,116.27369774116383,117.29106903076172,85671900
2021-03-31,119.00298322429019,120.83228856558793,118.51386287192022,119.49210357666016,118323800
2021-04-01,120.96924318486211,121.47792504243581,119.82469594439944,120.32360076904297,75089100
2021-04-05,121.17466473706477,123.41483658685715,120.3920692786332,123.16049194335938,88651200
2021-04-06,123.74744343345849,124.36373236215869,122.9159403655152,123.46375274658203,80171300
2021-04-07,123.09201613924569,125.13653540500879,122.41702773888204,125.11697387695312,83466700
2021-04-08,126.14412984874876,127.55279878438414,125.72349353070734,127.52345275878906,88844600
2021-04-09,126.97563580060692,130.14512586474413,126.65281460393234,130.1060028076172,106686700
2021-04-12,129.63647010271666,129.95929134574504,127.78759565756825,128.3843231201172,91420000
2021-04-13,129.5581934810451,131.7298889082425,129.05928119869824,131.5048828125,91266500
2021-04-14,132.0037882044852,132.06248025187,128.79516024880334,129.1571044921875,87222800
2021-04-15,130.90813743338322,132.0624539400122,130.73204639954596,131.57333374023438,89347100
2021-04-16,131.37773680047187,131.73968110440896,130.37992704769707,131.24078369140625,84922400
2021-04-19,130.60491339062307,132.5222717730815,130.4386142591335,131.90597534179688,94264200
2021-04-20,132.08203545204475,132.58093272949054,128.94187690393258,130.21359252929688,94812300
2021-04-21,129.4799598338159,130.83971402171846,128.4430269184505,130.59515380859375,68847100
2021-04-22,130.1451323202757,131.2309800623084,128.55061017652483,129.06907653808594,84566500
2021-04-23,129.28431970198534,132.17990437956945,129.28431970198534,131.39732360839844,78657500
2021-04-26,131.8961965525728,132.12118773609112,130.65382667295944,131.78858947753906,66905100
2021-04-27,132.07224836961583,132.46355353704712,131.19183786473573,131.4657440185547,66015800
2021-04-28,131.38751244528612,132.08206994398435,130.1842805050191,130.67340087890625,107760100
2021-04-29,133.5004909237802,134.08744123271336,129.56795967816743,130.57554626464844,151101000
2021-04-30,128.91254705716273,130.65381415781053,128.21800457946676,128.59951782226562,109839500
2021-05-03,129.16688554691402,131.1527277481315,128.96146337467013,129.656005859375,75135100
2021-05-04,128.3353815530832,128.6288567066615,123.94307606167955,125.06805419921875,137564700
2021-05-05,126.3887008180987,127.61150174498968,125.18546888553331,125.3126449584961,84000900
2021-05-06,125.10720277127093,126.92673107390986,124.36373774806538,126.91695404052734,78128300
2021-05-07,128.22023845618241,128.62198708733197,126.87776196476985,127.59310150146484,78973300
2021-05-10,126.80916075602343,126.936537888107,124.2614087846363,124.30060577392578,88071200
2021-05-11,121.01793322731803,123.73225929039904,120.30260126371391,123.37950134277344,126142800
2021-05-12,120.91994792228226,122.13502470718254,119.79305875777395,120.30260467529297,112172300
2021-05-13,122.07621277945914,123.61465887026078,121.76264438757792,122.4583740234375,105861300
2021-05-14,123.71265487611407,125.31969391364765,123.32069249416574,124.88853454589844,81918000
2021-05-17,124.27121091978704,124.37900077220148,122.65437060963178,123.73226165771484,74244600
2021-05-18,124.01642941587465,124.4377876927737,122.2722045641729,122.3407974243164,63342900
2021-05-19,120.68476412746298,122.40938669653873,120.39079046342964,122.18401336669922,92612000
2021-05-20,122.71314443848155,125.15309859736918,122.58575237959286,124.75133514404297,76857100
2021-05-21,125.25111513327683,125.42749785117249,122.69356946182035,122.90914916992188,79295400
2021-05-24,123.4774881087248,125.36869980376578,123.40889524832689,124.54557800292969,63092900
2021-05-25,125.25111005560896,125.74106867528869,123.78125662475325,124.34960174560547,72009500
2021-05-26,124.40839562545654,124.82975391524182,123.87924748414049,124.30060577392578,56575900
2021-05-27,123.89885153275387,125.07473132442752,122.56618378162433,122.76216125488281,94625600
2021-05-28,123.04632661129708,123.27170742078762,122.04682959457176,122.10562133789062,71311100
2021-06-01,122.56617423477933,122.83074455067667,121.44908627688243,121.7822494506836,67637100
2021-06-02,121.78223970334003,122.72294488332521,121.55686639229224,122.54656219482422,59278900
2021-06-03,122.17420921068651,122.34079079399837,120.65535777774502,121.05712127685547,76229200
2021-06-04,121.57647951987867,123.62447923898972,121.36089981512367,123.35990142822266,75169300
2021-06-07,123.63426789483995,123.78125473088885,122.32120243854156,123.36969757080078,71057600
2021-06-08,124.05562434058848,125.8782506142176,123.67346305813653,124.19281005859375,74403800
2021-06-09,124.6533680366472,125.1825161645287,123.97723307167732,124.5749740600586,56877900
2021-06-10,124.4671847907461,125.61367614452429,123.40889600611712,123.57547760009766,71186400
2021-06-11,123.98704584529345,124.8787605916924,123.56568752658902,124.79056549072266,53522400
2021-06-14,125.2511144685025,127.91644250380197,124.51618772718142,127.85765075683594,96906500
2021-06-15,127.32849666623278,127.97523571896205,126.78954745562504,127.0345230102539,62746300
2021-06-16,127.74986621494416,128.25941963004072,125.87826406617567,127.53428649902344,91815000
2021-06-17,127.19130069845629,129.88603158210103,127.04430640625819,129.14129638671875,96721700
2021-06-18,128.08304168654513,128.86695159835352,127.62248638968997,127.83806610107422,108953300
2021-06-21,127.68126305266121,129.74885734783985,126.61317321470958,129.6410675048828,79663300
2021-06-22,129.47451247916192,131.38531922160797,128.97475267197447,131.28732299804688,74783600
2021-06-23,131.0815092601695,131.6204584103487,130.5523537483137,131.01290893554688,60214200
2021-06-24,131.74782074786413,131.93400451997445,130.25836552309931,130.72872924804688,68711000
2021-06-25,130.7777556903275,131.19910646414033,130.1408102817522,130.43478393554688,70783700
2021-06-28,130.72873648180723,132.53175267085416,130.66994475096507,132.07119750976562,62111300
2021-06-29,132.09082341810688,133.7468605769358,131.64987040561977,133.59007263183594,64556100
2021-06-30,133.4332816037582,134.64836572202546,133.1393079515186,134.20741271972656,63261400
2021-07-01,133.8546823543605,134.5700069653692,133.03155292227007,134.51121520996094,52485800
2021-07-02,135.12851405296138,137.18631475513712,134.9815346965724,137.14712524414062,78852600
2021-07-06,137.25491925633426,140.27300511470358,137.25491925633426,139.1657257080078,108181800
2021-07-07,140.65513112062905,141.9780048449236,139.79282749974843,141.66444396972656,104911600
2021-07-08,138.73454962161878,141.1647027920802,137.84283506741627,140.36119079589844,105575500
2021-07-09,139.8810638333893,142.72277473602026,139.78306761517845,142.19363403320312,99890800
2021-07-12,143.27149490960213,143.37928474040953,141.10590465506056,141.59585571289062,76299700
2021-07-13,141.13532365605394,144.4963962387887,140.74336872639185,142.7129669189453,100827100
2021-07-14,145.12354975623524,146.56400746388263,144.71197759508698,146.15243530273438,127050800
2021-07-15,146.24061539726927,146.98533571546386,144.13381661407468,145.49588012695312,106820300
2021-07-16,145.47629609045745,146.7501570666892,142.94814646554318,143.44789123535156,93251400
2021-07-19,140.8609425122298,141.17451839605775,138.82274412371135,139.58706665039062,121434600
2021-07-20,140.57678303301844,144.1436266165373,140.08683190917176,143.21270751953125,96350000
2021-07-21,142.60520582698703,143.19315329216263,141.7232995813488,142.47781372070312,74993500
2021-07-22,143.00693860738033,145.22151233826582,142.87954652855333,143.8496551513672,77338200
2021-07-23,144.58458386878672,145.73106773788473,143.96724064999466,145.57427978515625,71447400
2021-07-26,145.29010519733632,146.8187502561115,144.731553759334,145.99563598632812,72434100
2021-07-27,146.1230281888383,146.21123076065714,142.62478470512065,143.8202667236328,104818600
2021-07-28,141.89964155731053,144.0162339928002,139.67525927689903,142.06622314453125,118931200
2021-07-29,141.7820627469063,143.604681578867,141.6742728984309,142.7129669189453,56699500
2021-07-30,141.478276840329,143.38908303752456,141.2136990739111,142.92852783203125,70440600
2021-08-02,143.41849700972153,143.99663576121543,142.3308048906137,142.5953826904297,62880000
2021-08-03,142.87952519406235,145.06470272695086,142.26218207607747,144.39837646484375,64786600
2021-08-04,144.31021898611445,144.81975742745607,143.34011030565534,143.99664306640625,56368300
2021-08-05,144.0260371733782,144.86875375710454,143.2323186955207,144.10443115234375,46397700
2021-08-06,143.62357485707724,144.36941102647455,142.9169869178482,143.41748046875,54126800
2021-08-09,143.47634428340314,143.9670294656135,142.80901962336827,143.36839294433594,48908700
2021-08-10,143.71189030419347,144.9582349617114,142.59312859632232,142.88754272460938,69023100
2021-08-11,143.32913242690734,143.98664871773903,142.81881568830585,143.14266967773438,48493500
2021-08-12,143.4665592940723,146.27327959158745,143.12307362087492,146.1162567138672,72282600
2021-08-13,146.19475896699817,146.6560042822418,145.5078026382922,146.3223419189453,59375000
2021-08-16,145.77273511641434,148.37337534872952,143.74130641918998,148.30467224121094,103296000
2021-08-17,147.43129230026292,148.8542765909534,146.31253048160323,147.3920440673828,92229700
2021-08-18,147.00930937577087,147.91216847248862,143.42729793250948,143.63339233398438,86326000
2021-08-19,142.3281541725026,145.24282558662867,141.80802903559353,143.967041015625,86960300
2021-08-20,144.69324774538592,145.73349792725946,144.04553971626808,145.4292755126953,60549600
2021-08-23,145.54704713474933,147.3920283484006,145.1348733480979,146.9209747314453,60131800
2021-08-24,146.66581042238676,148.04954634761012,146.37139629315473,146.8326416015625,48606400
2021-08-25,147.01909921664708,147.51960771111226,145.04655007679514,145.5961151123047,58991300
2021-08-26,145.58630443638947,146.34194886069025,144.76194192197897,144.7913818359375,48597200
2021-08-27,144.7324895880992,145.9788340786454,144.0946048743713,145.83163452148438,55802400
2021-08-30,146.22421412051892,150.63057334625535,145.84148019931877,150.2674560546875,90956700
2021-08-31,149.816034730941,149.95342601168736,148.47154686807323,149.00149536132812,86453100
2021-09-01,149.98283843704763,152.09277878484346,149.50196155532296,149.66879272460938,80313700
2021-09-02,151.00345455998809,151.8376253671697,149.560838913159,150.7875518798828,71115500
2021-09-03,150.89552760123323,151.74933014670412,150.23801114177232,151.42547607421875,57808700
2021-09-07,152.08300690376956,154.33033904548213,151.51381014451505,153.77096557617188,82278300
2021-09-08,154.05552533708556,154.11440516674327,151.11141405800635,152.22036743164062,74420200
2021-09-09,152.5932662544077,153.20171102031637,151.08194767683096,151.19972229003906,57305700
2021-09-10,152.11242604398817,152.58347968661215,145.92978895826295,146.19476318359375,140893200
2021-09-13,147.82382836372247,148.5991043920851,145.97884721713058,146.76394653320312,102404300
2021-09-14,147.5490162648704,148.25560401020851,144.17310036481527,145.3605499267578,109296300
2021-09-15,145.7923710886154,146.6559817546306,143.6431677103874,146.2536163330078,83281300
2021-09-16,145.67459581875838,146.1947208301345,144.47732296911346,146.01806640625,68034100
2021-09-17,146.04756618473306,146.04756618473306,143.04455985172558,143.33897399902344,129868800
2021-09-20,141.12107882598275,142.14169754222866,138.63821269534515,140.277099609375,123478900
2021-09-21,141.24861971901947,141.9061509958665,140.12004986680236,140.7579345703125,75834000
2021-09-22,141.7589460412651,143.7020551685205,141.02291826849162,143.13287353515625,76404300
2021-09-23,143.91798052970498,144.33997763935906,142.9268016969767,144.09463500976562,64838200
2021-09-24,142.94640117881744,144.7226790220036,142.8482581592234,144.18292236328125,53477900
2021-09-27,142.75996249414771,143.24083941199348,141.14070721951342,142.6618194580078,74150700
2021-09-28,140.5812831027329,142.05333842318038,139.05034796539093,139.26625061035156,108972300
2021-09-29,139.81583449417113,141.75894358779652,139.3840291456937,140.16912841796875,74602000
2021-09-30,140.98365495417121,141.69024273837414,138.64798894669374,138.8638916015625,89056700
2021-10-01,139.25644963882814,140.25745160999782,136.51843289284824,139.9924774169922,94639600
2021-10-04,139.11906783458025,139.56069651109203,135.69409459126777,136.54788208007812,98322000
2021-10-05,136.89138564675028,139.59015470334057,136.76380268131754,138.481201171875,80861100
2021-10-06,136.87176301965528,139.50182912135037,135.79224933640586,139.35462951660156,83221100
2021-10-07,140.39483345627966,141.5332266041183,140.06117114642012,140.62054443359375,61732700
2021-10-08,141.3467460658672,141.49394560330728,139.9041307008721,140.23779296875,58773200
2021-10-11,139.61958738462852,142.11226190434272,139.16815035886378,140.14952087402344,64452200
2021-10-12,140.56169197186182,140.58132357465212,138.41248818935148,138.8737335205078,73035900
2021-10-13,138.6087661510849,138.7657740406363,136.60676207042818,138.284912109375,78762700
2021-10-14,139.46254720881987,141.19957699805144,138.87371898295444,141.08180236816406,69907100
2021-10-15,141.09163451508613,142.20057294661328,140.83646861307787,142.14169311523438,67940300
2021-10-18,140.77760009146203,144.10444560236448,140.49300922542568,143.81985473632812,85589200
2021-10-19,144.27127951188243,146.39104349887026,143.81985744353068,145.98867797851562,76378900
2021-10-20,145.92977457496073,146.96021648343887,145.36057794956784,146.47933959960938,58418800
2021-10-21,146.0377198663419,146.852259056455,145.1152293383939,146.6952362060547,61421000
2021-10-22,146.90135341600217,147.38221538017035,145.87091138995885,145.91998291015625,58883400
2021-10-25,145.91015887577328,146.5873069172707,144.86990854081654,145.87091064453125,50720600
2021-10-26,146.54804683877686,148.02991078440542,146.23400111612685,146.53823852539062,60893400
2021-10-27,146.57748938272076,146.9405916533393,145.72370189255298,146.07699584960938,56094900
2021-10-28,147.0289080209485,150.31648959684864,146.93076499947935,149.72767639160156,100077900
2021-10-29,144.47735511008415,147.14668386300448,143.68244746206824,147.00929260253906,124953200
2021-11-01,146.21436117463696,146.91112567706168,145.0465281633518,146.18492126464844,74588300
2021-11-02,145.89052488768692,148.7463162991763,145.8807016001512,147.22518920898438,69122000
2021-11-03,147.5883026678542,149.13886978936398,147.02892929321277,148.66781616210938,54511500
2021-11-04,148.7561500283499,149.59030601260565,147.83365931379845,148.147705078125,60394600
2021-11-05,149.2778854264306,149.58255183119843,147.47935487956067,148.67837524414062,65463900
2021-11-08,148.80616408053146,148.96341611554539,147.5776606751966,147.85284423828125,55020900
2021-11-09,147.61696617879937,148.8258093306056,147.47937439726354,148.2164764404297,56787900
2021-11-10,147.44009756519955,147.54820648574733,145.30741703837776,145.37620544433594,65187100
2021-11-11,146.39829267733833,146.86019613669237,145.14029146001317,145.3270263671875,41000000
2021-11-12,145.87738357535494,147.8135059084211,144.94372409915425,147.4105682373047,63804000
2021-11-15,147.78401177627345,149.26805319565037,146.86017499778418,147.42037963867188,59222800
2021-11-16,147.3614298460006,148.8847769331927,146.77174226503004,148.4031982421875,59256200
2021-11-17,148.40320352046666,152.33441420975052,148.39338089243975,150.8503875732422,88807000
2021-11-18,151.06661191740037,155.94130498570996,150.41795852638504,155.15505981445312,137827700
2021-11-19,154.93886418579316,158.25092000668332,153.8381297863703,157.78900146484375,117305600
2021-11-22,158.89950803243053,162.85037845622662,158.23120950112138,158.25086975097656,117467900
2021-11-23,158.34919507569182,159.01750883157283,156.3246235442444,158.63421630859375,96041900
2021-11-24,157.98552228891256,159.35161734057587,156.89461077309667,159.15505981445312,69463600
2021-11-26,156.82582616349364,157.69068229853394,153.67102305648032,154.11328125,76959800
2021-11-29,156.6292653970327,158.417973553797,156.05923801728514,157.48431396484375,88748200
2021-11-30,157.23864020603477,162.6735390031026,157.16983680528054,162.4573211669922,174048100
2021-12-01,164.59978822518326,167.3712989739356,161.7005233258962,161.9364013671875,152052500
2021-12-02,156.0101124031017,161.3762069674829,155.08627542774454,160.9437713623047,136739200
2021-12-03,161.19929553834072,162.12313243269475,156.97324112607134,159.05677795410156,118023100
2021-12-06,161.46464342690166,164.9929163957049,161.45482079893625,162.47694396972656,107497000
2021-12-07,166.17228359031526,168.62929035916358,165.44500418803963,168.2361602783203,120405400
2021-12-08,169.16984194604416,172.93397827343048,167.7644262171737,172.06910705566406,116998900
2021-12-09,171.9020161028415,173.71036939014843,170.9290360750293,171.5580291748047,108923700
2021-12-10,172.19686362537885,176.54084965789616,171.68580203438307,176.3639373779297,115402700
2021-12-13,178.00522669948663,178.99786706027314,172.51136300579722,172.71775817871094,153237000
2021-12-14,172.23614676061243,174.68333050700522,169.2484336092193,171.33197021484375,139380400
2021-12-15,172.09857661870694,176.41307975206385,169.34672613583356,176.21652221679688,131063300
2021-12-16,176.19687149781882,178.0248851678291,167.8135654456889,169.29759216308594,150185800
2021-12-17,167.00765577116044,170.48678573043304,166.77179272061935,168.1968536376953,195432700
2021-12-20,165.38605867263166,167.6465081759867,164.5801681519043,166.83078002929688,107499100
2021-12-21,168.60959923585196,170.22139478126294,166.21155866908464,170.0150146484375,91185900
2021-12-22,170.06415307573488,172.83566356965642,169.18945937305884,172.61944580078125,92135300
2021-12-23,172.82584567773912,173.80864829178057,172.25581836202977,173.24844360351562,68356600
2021-12-27,174.0445345083678,177.3172694486978,174.02488925086175,177.22882080078125,74919600
2021-12-28,177.06175946547603,178.21163696410983,175.45978607170662,176.2067108154297,79144300
2021-12-29,176.245977114149,177.52362338509639,175.0764397198905,176.2951202392578,62348900
2021-12-30,176.38360063165865,177.46468959324108,175.02732811556052,175.13543701171875,59773000
2021-12-31,175.02731242664456,176.14770679713808,174.21158446445702,174.51626586914062,64062300
