Price,Close,High,Low,Open,Volume
Ticker,MC,MC,MC,MC,MC
Date,,,,,
2014-04-16,11.71550178527832,12.194874003933249,11.648300224118938,12.096311771200435,4441800
2014-04-17,11.688623428344727,11.751344782742127,11.630381438249113,11.751344782742127,299300
2014-04-21,11.625901222229004,11.76523234279211,11.536298561499018,11.711022809956757,142400
2014-04-22,11.76030445098877,11.778225325080955,11.590060419684562,11.648301551455544,365700
2014-04-23,12.042551040649414,12.06943235102612,11.603499892001333,11.688622332498992,158800
2014-04-24,12.441285133361816,12.450245572459183,11.831988946973045,12.096315918743791,104400
2014-04-25,12.078391075134277,12.454720848527053,12.006709294917961,12.409920376777523,140300
2014-04-28,12.096312522888184,12.286717100424235,11.87678695371822,12.038071394134628,111500
2014-04-29,12.0739107131958,12.09631094721832,11.83198408408464,12.09631094721832,57600
2014-04-30,11.89918327331543,12.051507227003242,11.89918327331543,12.051507227003242,154300
2014-05-01,11.975343704223633,11.986543817560763,11.807788060408525,11.827499986437434,102400
2014-05-02,12.038074493408203,12.190397681944992,11.908150693064385,11.908150693064385,307200
2014-05-05,11.948466300964355,12.064949389233973,11.737901211312025,12.064949389233973,132400
2014-05-06,11.845425605773926,11.961908711163309,11.7737438262288,11.858865405367252,38900
2014-05-07,11.975343704223633,12.100787195335569,11.760298451900777,11.827499986437434,58200
2014-05-08,11.778220176696777,12.074803164459825,11.69309777099542,12.055986767596462,84400
2014-05-09,12.3427152633667,12.607042090604471,11.648297848801459,11.7379004817517,109800
2014-05-12,12.54432201385498,12.624964220666309,12.038069394282047,12.391998035325612,265600
2014-05-13,13.216340065002441,13.258900852501924,12.607940499354177,12.705607196951968,119300
2014-05-14,13.09537410736084,13.234258268175674,12.9923316818639,13.220817617431463,88200
2014-05-15,13.05953598022461,13.319382634471278,12.89825240985666,12.992334421361782,118600
2014-05-16,13.104334831237793,13.229778344084947,13.00532400061284,13.05953351561281,51000
2014-05-19,13.431382179260254,13.538904817620594,12.996811409072965,13.028172071780483,96300
2014-05-20,13.310423851013184,13.556830736782983,13.247702502223989,13.440347621521415,77400
2014-05-21,13.485146522521973,13.52994784409463,13.288021220310759,13.288021220310759,105600
2014-05-22,13.574748992919922,13.668831858399056,13.476186764121275,13.534427886930889,117000
2014-05-23,13.547865867614746,13.66434894476756,13.465879521009995,13.65986872781776,26200
2014-05-27,13.606109619140625,13.641950504928856,13.46722543901137,13.55682808073901,54800
2014-05-28,13.56578540802002,13.61954629712919,13.485143219842339,13.61954629712919,50800
2014-05-29,13.632987022399902,13.641947455472517,13.516503955997692,13.641947455472517,74600
2014-05-30,14.09444522857666,14.21540857169128,13.57027245077535,13.601633127616692,113500
2014-06-02,14.013799667358398,14.336367631440739,13.839074605780626,14.18852387442207,78900
2014-06-03,14.425970077514648,14.690296920536284,13.968998160306324,13.968998160306324,259700
2014-06-04,14.461811065673828,14.609655685020599,14.20644464046422,14.390129292089172,133100
2014-06-05,14.520055770874023,14.699261093044372,14.18404707357608,14.417013308786087,97600
2014-06-06,14.676859855651855,14.968068091001914,14.426869974352837,14.52005647294256,130300
2014-06-09,15.012866973876953,15.221192422498316,14.67237893230591,14.699260241783302,173700
2014-06-10,14.932226181030273,15.180871025621359,14.744060436305084,15.00838732623271,140800
2014-06-11,14.92774486541748,15.07558949879754,14.69701918819871,14.932225938020274,106500
2014-06-12,15.339911460876465,15.586317395060876,14.923260712025701,14.994942469407128,195900
2014-06-13,15.277189254760742,15.565261304841032,15.120385936071935,15.308549918498503,129400
2014-06-16,15.263749122619629,15.53703636548584,15.165186062168745,15.259269760339116,140300
2014-06-17,15.277189254760742,15.304070556119393,14.918780448452043,14.965821444058687,183500
2014-06-18,15.057665824890137,15.411595297408631,14.963583826077313,15.371274196627688,187700
2014-06-19,15.147269248962402,15.192069714814917,14.990464200422153,15.075587478181445,120500
2014-06-20,15.380232810974121,15.43847306485453,15.048703609451172,15.129345801469514,495400
2014-06-23,15.9178466796875,16.06121021064058,15.317511252935931,15.317511252935931,126600
2014-06-24,15.675921440124512,16.038809622065422,15.617679472901033,15.980567654841945,152200
2014-06-25,15.398158073425293,15.563923594418261,15.272715373455359,15.563923594418261,106900
2014-06-26,15.47879695892334,15.899928862041074,15.218951178025469,15.47879695892334,107800
2014-06-27,14.873982429504395,15.711763472181195,14.873982429504395,15.451917685849837,647400
2014-06-30,15.057665824890137,15.142787389192959,14.421488646905035,14.936702522547305,194000
2014-07-01,15.053186416625977,15.232391708573465,15.008385948153267,15.075588359890656,89600
2014-07-02,15.102469444274902,15.322443628537453,15.00838742580238,15.062148335068322,126200
2014-07-03,15.066625595092773,15.187588892102175,15.017344061974715,15.174147386415758,47200
2014-07-07,14.654454231262207,15.091266423765356,14.555892873648483,15.035264992087624,88600
2014-07-08,14.045161247253418,14.683578172523301,14.004840142309462,14.632056096028347,140500
2014-07-09,13.821160316467285,14.107887514437934,13.668836278916764,14.072046614691603,82700
2014-07-10,13.713631629943848,13.776352963487579,13.288020383575185,13.753952731368841,163900
2014-07-11,13.583706855773926,13.901795425605128,13.431382896336,13.762911262608538,128000
2014-07-14,13.628511428833008,13.740514316691756,13.48066765104003,13.686752554533301,79200
2014-07-15,13.722590446472168,13.843553744015992,13.391062073381493,13.592667569287865,150700
2014-07-16,13.81219482421875,13.986919039738732,13.657631160836777,13.830115694792154,162900
2014-07-17,13.691232681274414,13.843556676107509,13.619550901884041,13.785315550795662,203500
2014-07-18,14.098921775817871,14.188524418757575,13.632990254268154,13.637470471866553,168300
2014-07-21,14.721652030944824,14.878455307015038,14.02275376683001,14.112356371310504,213100
2014-07-22,15.057665824890137,15.260166859537417,14.784378553933532,14.84262052373448,149200
2014-07-23,15.187588691711426,15.227909790182547,14.959101897365722,15.026304297826938,66600
2014-07-24,15.492240905761719,15.680404944765217,15.140550182761759,15.299595794003752,99700
2014-07-25,15.147269248962402,15.662481442379217,15.017345505350596,15.438475695060196,73700
2014-07-28,14.829183578491211,15.132488312892843,14.784383101189977,14.954627991186252,137600
2014-07-29,14.676859855651855,14.905346737918196,14.542456712039789,14.905346737918196,124700
2014-07-30,15.268234252929688,15.337675495420067,14.694778313979247,14.788860328133003,96700
2014-07-31,15.259267807006836,16.13288860725164,14.91877821032314,15.102462802814065,131900
2014-08-01,15.254788398742676,15.3443910238995,15.089024653070705,15.286149061193376,122800
2014-08-04,15.304071426391602,15.447434957067506,15.053184393194721,15.371273829095722,80800
2014-08-05,15.196548461914062,15.501196402643636,14.92774225963651,15.36679330150486,127400
2014-08-06,15.214469909667969,15.375754320778576,15.062145933511085,15.16070900897384,59300
2014-08-07,15.151752471923828,15.478800741243456,14.941186468912136,15.31303692452609,75500
2014-08-08,15.236872673034668,15.295114655392432,14.945666179302853,15.089029744315424,34100
2014-08-11,15.268234252929688,15.537040495948535,15.102468751007267,15.519119624006368,42300
2014-08-12,15.339911460876465,15.487754337775948,15.142785346306614,15.209987741551409,45200
2014-08-13,15.707283020019531,15.83720504966307,15.317511804004443,15.442956179872496,263900
2014-08-14,15.617680549621582,15.82824649323473,15.366793504232048,15.734162783071044,103700
2014-08-15,15.662481307983398,15.729683715213747,15.411595966916941,15.702802410515966,66800
2014-08-18,15.622159004211426,15.967128030680206,15.541516805347134,15.716242708905149,105900
2014-08-19,15.39367389678955,15.680400955095374,15.277189961210263,15.671440520894809,44800
2014-08-20,15.003905296325684,15.510604806278446,14.838139817350903,15.375753937992728,79700
2014-08-21,15.346436500549316,15.517704118541626,14.528411190784928,15.057986861380456,85000
2014-08-22,15.355456352233887,15.472640135331515,15.053486063667101,15.368976896708192,36800
2014-08-25,15.432071685791016,15.706999075311561,15.278832594940857,15.427563692924394,57200
2014-08-26,15.738550186157227,15.855733945725989,15.269820305769418,15.499678112160842,33200
2014-08-27,15.80164623260498,15.986434375515998,15.774603436339223,15.986434375515998,20000
2014-08-28,15.846715927124023,15.96389793965947,15.684462587232375,15.77460352264944,49200
2014-08-29,16.35601806640625,16.55883483198492,15.445597478150075,15.869257829017439,63600
2014-09-02,16.180238723754883,16.841870067532028,16.036013898303214,16.477702641160892,76500
2014-09-03,15.842216491699219,16.36052408528737,15.747567523047397,16.36052408528737,68600
2014-09-04,15.761085510253906,15.96840849143584,15.415845792622706,15.950379957603772,58500
2014-09-05,15.828695297241211,16.374047455049812,15.693484686271486,15.693484686271486,100300
2014-09-08,15.670948028564453,15.81967916735602,15.468131276306863,15.774609542096998,32800
2014-09-09,15.391512870788574,15.851228559176489,15.24728800398138,15.607850170999367,36400
2014-09-10,15.405034065246582,15.515455857462374,15.188696755900986,15.396019795778503,92200
2014-09-11,15.846715927124023,15.918828331598608,15.25629443347282,15.305872033916975,57900
2014-09-12,15.697988510131836,15.869254436185228,15.634888637101081,15.846719626893544,28000
2014-09-15,15.2923583984375,15.551513060010073,15.19320315278981,15.491569800898082,45300
2014-09-16,15.58531379699707,15.58982007144146,15.184186599612026,15.242778483164246,13000
2014-09-17,15.819679260253906,16.180243141627404,15.441088560248541,15.634891044733193,43600
2014-09-18,16.031503677368164,16.17122220979838,15.725025536053385,15.941362744164646,24100
2014-09-19,15.797146797180176,16.630948747757163,15.716020083733847,16.036020662014927,87300
2014-09-22,15.387001037597656,15.70699977353163,15.323902889024264,15.70699977353163,69000
2014-09-23,15.414042472839355,15.673197033779255,15.33291579777477,15.368971142639337,67300
2014-09-24,15.459117889404297,15.65742837816884,15.238274306020632,15.337427831106808,40500
2014-09-25,15.377989768981934,15.504187810028954,15.168412752190491,15.414046843365636,28500
2014-09-26,15.432071685791016,15.436577959362113,15.309028582246912,15.387000353602426,11300
2014-09-29,15.224746704101562,15.377985792010561,15.130099487265399,15.242775236630973,22900
2014-09-30,15.391512870788574,15.4320762220341,15.080526604807536,15.42756822784236,65400
2014-10-01,15.314889907836914,15.562776249168579,15.116581178630733,15.332918443027225,42400
2014-10-02,15.535735130310059,15.544749397884692,14.940807224750186,15.296861337821626,42200
2014-10-03,15.486159324645996,15.72503142570139,15.414046894933277,15.716017157075308,37700
2014-10-06,15.260809898376465,15.585316737055914,15.17292291611681,15.585316737055914,18200
2014-10-07,14.981372833251953,15.238273480418085,14.976864839135494,15.238273480418085,31100
2014-10-08,15.170662879943848,15.18869141253759,14.43151023655538,14.89122750192283,36900
2014-10-09,14.372915267944336,15.089532950808964,14.332351937997466,15.089532950808964,79500
2014-10-10,13.98981761932373,14.463055293088036,13.985310487426759,14.305309115284098,60100
2014-10-13,13.917709350585938,14.10700465978108,13.764471109473506,14.016864568517756,37400
2014-10-14,14.206160545349121,14.33235685097809,13.962780482239781,14.012358093535653,40100
2014-10-15,13.877150535583496,14.296303747040222,13.705882855521223,13.9447558368089,54800
2014-10-16,13.92672348022461,14.129540187950056,13.66982289020425,13.66982289020425,59400
2014-10-17,13.841093063354492,14.296303339444375,13.64278430003361,14.134050793058925,36400
2014-10-20,13.606727600097656,13.705881978238397,13.412925118581127,13.696867709412514,53000
2014-10-21,13.660811424255371,13.669825693035392,13.497206658173116,13.633769477563293,108500
2014-10-22,13.584192276000977,13.701375194795201,13.498559298905516,13.701375194795201,73500
2014-10-23,13.575173377990723,14.030382605888002,13.489539575869998,13.62925725116869,212900
2014-10-24,14.093489646911621,14.111517328376314,13.516589226022775,13.548138313322108,52100
2014-10-27,14.007851600646973,14.120527369912038,13.841091083889602,14.048414946354228,26300
2014-10-28,13.877150535583496,14.1791208237471,13.530108900405564,14.05743162540059,81400
2014-10-29,14.120527267456055,14.300808325042492,13.859119519043746,13.863626652939393,58100
2014-10-30,15.098551750183105,15.31939699495945,14.183624274952525,14.873200231523656,106300
2014-10-31,15.396011352539062,15.725024270859386,15.22023749254692,15.472631741350732,88900
2014-11-03,15.594326972961426,15.774608905311933,15.391511948187015,15.391511948187015,81700
2014-11-04,15.594326972961426,15.734045556497865,15.5041877260821,15.625876053228374,45700
2014-11-05,15.391512870788574,15.851228559176489,14.927287468912889,15.702497417473582,133900
2014-11-06,15.578354835510254,15.811913389457397,15.424207116498524,15.690463725445438,58500
2014-11-07,16.04547119140625,16.279029734407274,15.540985665117379,15.592368829683247,84400
2014-11-10,15.61105728149414,16.03379959474392,15.606386893142094,15.867973188628039,81800
2014-11-11,16.325748443603516,16.349103950007056,15.643757677918984,15.737179703533148,74300
2014-11-12,16.040802001953125,16.34909923045093,15.971202363494635,16.34909923045093,53800
2014-11-13,16.391138076782227,16.545285783469538,15.984746724340908,16.04547066053671,80400
2014-11-14,16.35377311706543,16.91898630851667,16.11554411848509,16.423841412953593,129300
2014-11-17,15.984745979309082,16.715783519155103,15.886650044814528,16.32106904272856,36500
2014-11-18,14.882347106933594,15.59703550839215,14.835635231247856,15.470913711327137,362600
2014-11-19,14.59273910522461,15.017816515269827,14.59273910522461,14.924392732433581,2667100
2014-11-20,14.597410202026367,14.863666821558494,14.489973476768705,14.494644754947979,903600
2014-11-21,14.873006820678711,15.111235730174538,14.620763188099513,14.77491177769067,362800
2014-11-24,15.008474349975586,15.129924023490855,14.821626779433105,14.915050564704346,207000
2014-11-25,15.120584487915039,15.181310227761122,14.934672383235872,14.952421997209488,165100
2014-11-26,15.16729736328125,15.298089620358335,15.115914181740722,15.181310310279263,136900
2014-11-28,15.055183410644531,15.340125117125568,14.919719919516831,15.24203095709742,162200
2014-12-01,14.840312957763672,15.101899218911655,14.503988019417783,15.06452898935739,146700
2014-12-02,15.181305885314941,15.265387106617204,14.704846225238892,14.877679945799676,287500
2014-12-03,15.67177677154541,15.783885648304283,14.91971892207554,15.265385434376023,225300
2014-12-04,15.657768249511719,15.825930721158164,15.466250275005631,15.60638507407412,259200
2014-12-05,15.90066909790039,15.994092889477823,15.564344160985877,15.667110509912115,440700
2014-12-08,16.265016555786133,16.414493878582782,15.83526969822333,15.910008359621655,255400
2014-12-09,16.152912139892578,16.18093802888205,15.933366505952156,16.1388974134873,243300
2014-12-10,15.975404739379883,16.199620727417287,15.933364130253478,16.04547123331704,239700
2014-12-11,15.858628273010254,16.344430557319555,15.844613546215358,16.12488491727561,117200
2014-12-12,15.424202919006348,15.863292239446915,15.391504872904916,15.732500055041188,105500
2014-12-15,15.354137420654297,15.648421670405735,15.237358154457239,15.545655345941064,128200
2014-12-16,15.307433128356934,15.474660127146743,15.209338929465343,15.349473753869182,78800
2014-12-17,15.61105728149414,15.653097904305973,15.372828273500991,15.386841220467984,121000
2014-12-18,16.04547119140625,16.064156302504795,15.536313496387606,15.746516541470582,123000
2014-12-19,16.050148010253906,16.115544136135398,15.919355758490926,16.06416095668257,232100
2014-12-22,16.110868453979492,16.321069708981124,15.910007972253764,16.022115070666608,64000
2014-12-23,16.428508758544922,16.573315711670364,16.029123822534768,16.21830747363149,56100
2014-12-24,16.470548629760742,16.493905910952403,16.134225519907417,16.437850574384868,111600
2014-12-26,16.367778778076172,16.638705689475152,16.367778778076172,16.549954108172173,40800
2014-12-29,15.938037872314453,16.419169785138752,15.788560515488646,16.419169785138752,93200
2014-12-30,16.078168869018555,16.148237143045005,15.802571505353772,15.952048826827316,41000
2014-12-31,16.3164005279541,16.52193141150436,16.022116254533014,16.096854919634048,68100
2015-01-02,16.47989273071289,16.48456490015335,15.996426544436687,16.349100496948676,60800
2015-01-05,16.026790618896484,16.470550501398865,15.914681714932248,16.40982655274921,110000
2015-01-06,15.63441276550293,16.09218739336429,15.181308525454869,16.04547460567804,140500
2015-01-07,15.676448822021484,15.779213361208097,15.26071315118017,15.676448822021484,78300
2015-01-08,15.512960433959961,15.947379534697243,15.438221759742285,15.732506069060246,217100
2015-01-09,15.643756866455078,15.797904626251318,15.420007669808165,15.57835895724216,197100
2015-01-12,15.71381664276123,15.905334554256093,15.242029225340731,15.57835227606948,170700
2015-01-13,15.484931945800781,15.713818317589803,15.186911020078943,15.713818317589803,182000
2015-01-14,15.232686042785645,15.32143763355684,14.927190939671808,15.284069199198964,119800
2015-01-15,14.929061889648438,15.214003601961759,14.732873565576492,15.214003601961759,133400
2015-01-16,14.714188575744629,15.058920509125326,14.438589416859031,14.821625294373208,86700
2015-01-20,14.737545013427734,14.877680686224094,14.303593693870406,14.686162735262094,123400
2015-01-21,14.480630874633789,14.746887493324222,14.46194576197576,14.709518158963375,68200
2015-01-22,14.957088470458984,15.069195566955033,14.154581169177897,14.555367513876105,91600
2015-01-23,15.475592613220215,15.489605558355287,14.968769120604136,14.975777375082295,149900
2015-01-26,15.517635345458984,15.590504808385596,15.013147868911568,15.410198593655931,61900
2015-01-27,15.50361156463623,15.970728533787293,15.195314436272922,15.382161936697278,112700
2015-01-28,15.372824668884277,15.960457747262762,15.11123843473502,15.517631620595365,119800
2015-01-29,15.232686042785645,15.471850437552012,14.849650235589973,15.316767247478353,76300
2015-01-30,14.480630874633789,15.337323510798724,14.396549649583083,15.05051433733071,102700
2015-02-02,14.191019058227539,14.51426476312864,13.850023742146309,14.209704172456513,179900
2015-02-03,14.429243087768555,14.597405484050391,14.092919186159806,14.167657830961751,242600
2015-02-04,14.503988265991211,14.555371441546548,14.219047388438328,14.312470291046283,114800
2015-02-05,14.943076133728027,15.199055574006477,14.494644139035247,14.503985804041632,131200
2015-02-06,13.892059326171875,14.832832925712296,13.45296910134802,14.48996940059255,456000
2015-02-09,13.985487937927246,14.307798134951048,13.864037370124185,13.873379927098714,222700
2015-02-10,14.26576042175293,14.293787205672636,14.018187972755221,14.018187972755221,62000
2015-02-11,14.139638900756836,14.412902055253921,13.980818969765986,14.363854959465534,78900
2015-02-12,14.139638900756836,14.410566861102033,14.02659625916848,14.167665685356567,56100
2015-02-13,14.382540702819824,14.438594274460257,14.116283119183661,14.125625678108886,70700
2015-02-17,14.237728118896484,14.541354037039838,14.223715176969245,14.368521219599746,84100
2015-02-18,14.4822359085083,14.576276762486168,14.251836802786585,14.317665759307111,79900
2015-02-19,14.754952430725098,14.87250304278162,14.472831679261441,14.529255470818175,53300
2015-02-20,14.891308784484863,14.994752980874008,14.444616183526616,14.670313998037214,66600
2015-02-23,14.693826675415039,14.877205345335415,14.595084590639452,14.797270892347557,70300
2015-02-24,15.140519142150879,15.187538669347873,14.722038354745669,14.722038354745669,81900
2015-02-25,15.022966384887695,15.196940763085419,14.987700847686604,15.069985905369329,81900
2015-02-26,15.17813491821289,15.20634771169271,14.912471172578115,15.027670273680624,92000
2015-02-27,15.131112098693848,15.305086469783115,14.660909738370682,15.112303573797805,87900
2015-03-02,15.17813491821289,15.17813491821289,14.994756244794193,15.107605625033418,137100
2015-03-03,15.164031028747559,15.187540795637474,14.990055704505762,15.08879869849168,97700
2015-03-04,14.703228950500488,15.13581428833299,14.656208532132641,15.13581428833299,65200
2015-03-05,14.505743980407715,14.806673224461589,14.411703143220933,14.764354937411527,59900
2015-03-06,14.501045227050781,14.71263671159378,14.284751609869039,14.43521716378856,91700
2015-03-09,14.327073097229004,14.66091741420181,14.106078195035948,14.66091741420181,113800
2015-03-10,14.026142120361328,14.44932423870068,13.946207650476325,14.204818695894762,107900
2015-03-11,14.740843772888184,14.957136422246204,14.096666162230099,14.096666162230099,98800
2015-03-12,14.806674003601074,15.060582842422454,14.468128586225925,14.891310582154846,107900
2015-03-13,14.486939430236816,14.844293454048076,14.218924136588406,14.726742823722272,112100
2015-03-16,14.707929611206055,15.018263085824179,14.421105895000897,14.618590914925141,94000
2015-03-17,14.618592262268066,14.68912244084728,14.505743797173347,14.63269865671986,98000
2015-03-18,14.524557113647461,14.717340095777255,14.308264361732173,14.55276991359833,94200
2015-03-19,14.430513381958008,14.599785653407018,14.411704853552564,14.53865972976932,95000
2015-03-20,14.364686012268066,14.5198528013513,14.308262214514217,14.491640902474375,157200
2015-03-23,14.374089241027832,14.523613998289866,14.248075145168022,14.294154785940336,87700
2015-03-24,14.39289665222168,14.613891471197237,14.294153675681988,14.322365570333345,103100
2015-03-25,14.364686012268066,14.53395919920981,14.327069848152135,14.383494542746082,127400
2015-03-26,14.186012268066406,14.548068479953363,14.124886325580167,14.392901660121849,81400
2015-03-27,14.096673011779785,14.407006640160457,13.814551286840928,14.237734322669334,239300
2015-03-30,14.251840591430664,14.481299869778237,14.106078036172166,14.106078036172166,93300
2015-03-31,14.162498474121094,14.444619232336558,14.003569454490094,14.101371652158395,206800
2015-04-01,13.997931480407715,14.22362851095979,13.965017442223905,14.19071447277598,83500
2015-04-02,14.030839920043945,14.190708810437952,13.922693581495036,13.974415236500212,78900
2015-04-06,13.917993545532227,14.082564592405557,13.831006338108915,14.021437767958865,94200
2015-04-07,13.894482612609863,14.035543891539733,13.79574052451499,13.875674980189904,80400
2015-04-08,13.885079383850098,13.98852360529575,13.78633639792648,13.979119340571588,94900
2015-04-09,13.960315704345703,14.106078261937101,13.800446745629857,13.899188862980072,154900
2015-04-10,14.002626419067383,14.190707181219972,13.922691983047557,14.002626419067383,83600
2015-04-13,13.965010643005371,14.12770008065306,13.77692897894401,13.77692897894401,87900
2015-04-14,13.809844017028809,14.09666685320004,13.800439754376677,13.993222654546136,120400
2015-04-15,13.946208000183105,14.162501646347435,13.861571395024898,13.861571395024898,158400
2015-04-16,14.007331848144531,14.108424552920695,13.899184599709518,13.899184599709518,143400
2015-04-17,13.852163314819336,14.110775192363793,13.635870625043216,13.870971842716374,156500
2015-04-20,13.927399635314941,14.148394506346182,13.838060901561814,13.838060901561814,121100
2015-04-21,14.129587173461914,14.27064848559799,13.939155702496572,14.012036528435308,192700
2015-04-22,13.711104393005371,14.200115407965376,13.58885163926537,14.200115407965376,478600
2015-04-23,13.885079383850098,13.96501384032539,13.729912603261596,13.729912603261596,135000
2015-04-24,13.889778137207031,14.01202996152042,13.79103517530489,13.852161087461583,52600
2015-04-27,13.664083480834961,13.917993244258753,13.621765186930997,13.823952391841043,101700
