Price,Close,High,Low,Open,Volume
Ticker,GV,GV,GV,GV,GV
Date,,,,,
2022-05-17,375.0,420.0,231.60000610351562,420.0,26333
2022-05-18,75.0,327.75,62.25,302.8500061035156,218540
2022-05-19,45.75,91.5,43.95000076293945,64.6500015258789,269240
2022-05-20,33.0,47.70000076293945,30.0,46.95000076293945,204893
2022-05-23,27.899999618530273,32.25,27.299999237060547,31.350000381469727,102140
2022-05-24,23.549999237060547,29.100000381469727,22.649999618530273,27.0,88953
2022-05-25,22.799999237060547,25.350000381469727,21.899999618530273,24.75,93540
2022-05-26,22.799999237060547,25.350000381469727,20.25,21.75,235233
2022-05-27,23.670000076293945,26.100000381469727,22.799999237060547,23.549999237060547,143393
2022-05-31,23.25,24.299999237060547,21.149999618530273,22.649999618530273,68807
2022-06-01,22.049999237060547,23.700000762939453,21.299999237060547,22.950000762939453,65507
2022-06-02,20.700000762939453,21.75,19.950000762939453,21.299999237060547,62933
2022-06-03,20.100000381469727,20.850000381469727,19.649999618530273,20.700000762939453,33533
2022-06-06,18.600000381469727,20.399999618530273,18.4950008392334,19.950000762939453,33067
2022-06-07,18.149999618530273,18.899999618530273,17.700000762939453,18.450000762939453,42580
2022-06-08,19.200000762939453,20.850000381469727,18.0,18.299999237060547,43707
2022-06-09,18.299999237060547,20.06999969482422,18.149999618530273,19.200000762939453,32387
2022-06-10,17.700000762939453,18.75,17.25,18.0,30580
2022-06-13,15.899999618530273,16.950000762939453,15.75,16.5,23560
2022-06-14,15.899999618530273,17.25,15.75,16.049999237060547,40693
2022-06-15,19.799999237060547,25.200000762939453,16.049999237060547,16.049999237060547,754140
2022-06-16,18.75,19.200000762939453,16.5,18.0,100267
2022-06-17,17.850000381469727,18.600000381469727,17.399999618530273,18.299999237060547,38160
2022-06-21,17.549999237060547,18.75,17.25,17.549999237060547,46280
2022-06-22,25.950000762939453,28.950000762939453,17.25,17.399999618530273,867420
2022-06-23,27.75,36.45000076293945,24.899999618530273,31.350000381469727,3936020
2022-06-24,29.399999618530273,30.450000762939453,24.75,26.399999618530273,487180
2022-06-27,39.150001525878906,39.900001525878906,26.399999618530273,28.950000762939453,630047
2022-06-28,32.70000076293945,43.79999923706055,27.450000762939453,37.349998474121094,665320
2022-06-29,26.100000381469727,30.75,25.350000381469727,30.600000381469727,161807
2022-06-30,22.950000762939453,26.25,22.5,25.799999237060547,63287
2022-07-01,22.049999237060547,24.600000381469727,21.450000762939453,21.899999618530273,50180
2022-07-05,20.850000381469727,22.5,20.25,21.75,37900
2022-07-06,22.200000762939453,22.950000762939453,20.549999237060547,20.850000381469727,73493
2022-07-07,23.850000381469727,27.450000762939453,22.649999618530273,22.649999618530273,127113
2022-07-08,22.950000762939453,23.850000381469727,22.049999237060547,23.850000381469727,40713
2022-07-11,21.0,22.5,21.0,22.350000381469727,24787
2022-07-12,20.385000228881836,21.600000381469727,20.25,20.700000762939453,27727
2022-07-13,20.25,20.850000381469727,19.350000381469727,20.399999618530273,27873
2022-07-14,18.450000762939453,20.024999618530273,18.299999237060547,19.950000762939453,51840
2022-07-15,18.299999237060547,18.975000381469727,18.149999618530273,18.75,17300
2022-07-18,17.399999618530273,19.049999237060547,17.25,18.149999618530273,25380
2022-07-19,18.0,18.299999237060547,17.399999618530273,17.700000762939453,17340
2022-07-20,18.450000762939453,18.899999618530273,17.700000762939453,17.729999542236328,32473
