Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2000-02-07,32.79840419720094,32.81759577367677,32.01154956169173,32.74082946777344,40005800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8125276602278546,0.8595484407819122,0.7970107659814041,0.858137845993042,441067200
2000-02-08,32.683252149173114,33.777171921635166,32.683252149173114,33.75798034667969,56229000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8576672438284796,0.8736542785849802,0.8369784295531247,0.8642507195472717,408643200
2000-02-09,33.604461159843666,33.604461159843666,31.89641030705892,31.93479347229004,55090000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8586078410802895,0.8811782563955465,0.8459120891916989,0.8473225831985474,299364800
2000-02-10,31.90120759156515,32.7216477326627,31.474194886549466,32.54892349243164,54527800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8492040359395612,0.8567270041993619,0.8275739703574276,0.8539059162139893,302982400
2000-02-11,32.20347476885273,32.20347476885273,30.4378492153757,30.687339782714844,115559000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8548462406799425,0.8586077249364347,0.8144080499498981,0.8181695342063904,212251200
2000-02-14,31.085575928203433,31.243906535647593,30.41866821805985,30.591392517089844,81028600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8224011886375032,0.8717736968458087,0.817229160200543,0.8713034987449646,367539200
2000-02-15,30.62977692018072,30.706543278376664,30.130795591907102,30.26513671875,71027600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8670720588961558,0.9023382280684018,0.8666018607182195,0.8952846527099609,485744000
2000-02-16,30.47624381892049,30.764117658519865,29.823729782495242,29.977262496948242,65202600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8858799401115004,0.888701831530593,0.8435610109563678,0.8586076498031616,378246400
2000-02-17,30.245943919029855,30.610584105870952,29.828526863040707,30.591392517089844,80343400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8666016093066988,0.8689524990661259,0.8510847725917243,0.8642507195472717,289497600
2000-02-18,30.70654433311247,30.725735923320663,29.132833936040452,29.19040870666504,79063000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.862369933525307,0.8680121091674124,0.8341564938855671,0.8369784355163574,233441600
2000-02-22,29.2096126919822,29.82374383925121,28.49952355295241,28.806589126586914,66296200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8285142864589914,0.8797675287796298,0.8026525411732031,0.8562567234039307,422296000
2000-02-23,28.710603749404218,29.401500631074374,28.269197408337174,28.940902709960938,75847200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8519073296016928,0.8952845900939504,0.8350970176664932,0.8745948672294617,473099200
2000-02-24,28.940909690152374,29.439890891706725,28.25001264184635,29.09444236755371,69733200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8825888032969584,0.8962249507542207,0.8407400148965671,0.8667188882827759,376432000
2000-02-25,29.07524972480915,29.080047620803345,27.789413598365446,28.038904190063477,65301400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8637806239060458,0.8802378586550608,0.8285144105600605,0.8303951025009155,249144000
2000-02-28,27.712646005259437,28.288393498443497,27.060132179650836,28.11566925048828,76131800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.828514393075685,0.8651910994912587,0.8153484448371728,0.8520251512527466,328328000
2000-02-29,28.17324220884096,28.17324220884096,27.290429442078914,27.44396209716797,58437400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8543761030429263,0.8821185957887508,0.8468524308601117,0.8623700737953186,368961600
2000-03-01,27.52073582270518,28.892934296431417,27.309628365208837,27.8853759765625,106889800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8919933852924093,0.993558705139106,0.8915231871042574,0.9803927540779114,1077003200
2000-03-02,28.192440112112678,29.286360524903976,27.981332664030145,28.672229766845703,106932600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9554719343677179,0.9625247039629214,0.9079801249899303,0.9178547859191895,311259200
2000-03-03,29.094430737439616,30.361074819676436,28.825748659389383,29.516645431518555,101435200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9394840660939591,0.964758543183292,0.9028082150035661,0.9629948735237122,323366400
2000-03-06,29.478285290948275,29.900500314646752,27.674275644236598,27.827808380126953,93609400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9479482405048768,0.9714590480958204,0.9404244686773596,0.9455973505973816,210560000
2000-03-07,29.516652347261783,29.93886714026553,28.23081638675038,28.51869010925293,135061000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.951239864468534,0.9587636389687608,0.9112718088449631,0.9244377613067627,273011200
2000-03-08,28.806557497532246,29.535837434178635,27.942936519924686,29.343921661376953,94290000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9244373574816191,0.9324313267279848,0.8919930905310153,0.9178547859191895,271230400
2000-03-09,29.267190128564835,30.706560134887695,29.17123212814331,30.706560134887695,88198800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9093909279609277,0.9404246079411542,0.8896424051521015,0.9197357892990112,276718400
2000-03-10,30.572187328102565,31.474191599553173,30.552995747858933,31.013593673706055,85589000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9155041661734467,0.9625249877986568,0.910331283150108,0.946067750453949,248606400
2000-03-13,29.977253909013708,30.783300428974385,29.938870741396535,30.092403411865234,61831800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9187948738643337,0.951709327809758,0.8990455586288029,0.9126816987991333,303956800
2000-03-14,30.284313685633975,30.47622948845802,29.209585189819336,29.209585189819336,73489200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9119767971152953,0.9347823594516594,0.8576673590742435,0.8595481514930725,428579200
2000-03-15,29.036869172812445,29.670191501102472,28.768186972931826,29.286359786987305,53208000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8698930866754063,0.9046890552360936,0.8586078289530604,0.8745948672294617,443609600
2000-03-16,29.45908405833913,29.689383086808228,28.633845872991518,29.286359786987305,77300800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8825888056268255,0.917854971023637,0.8614288854026501,0.9145628809928894,378100800
2000-03-17,29.247988027896522,30.553016365099253,29.017688909566626,30.514633178710938,81161600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9037488783789956,0.9404247403144836,0.899986489137439,0.9404247403144836,305043200
2000-03-20,30.322696945327543,30.629762230849845,29.631800052902356,29.900482177734375,47773000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9291404327735782,0.9498292553884886,0.9206762619250223,0.925378143787384,204489600
2000-03-21,29.708568684376072,31.6661100317962,29.631802357026263,31.550960540771484,81648800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9220867606032218,1.0288248618351301,0.9150339887681918,1.0151888132095337,524328000
2000-03-22,31.570157196562167,32.43377851804867,31.051984403670264,31.704498291015625,93975800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9989667576845034,1.0861914953282918,0.9897973394444826,1.0847800970077515,567996800
2000-03-23,32.79841746751157,34.66000113886828,32.740842714789196,34.352935791015625,148224000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.0683228625442418,1.1313315370894292,1.0532762172873826,1.0631508827209473,562564800
2000-03-24,34.5832304781085,35.31251058807971,33.64284296788246,34.29535675048828,112196800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.0716139533110223,1.0828992114168234,1.0194203502653245,1.0434013605117798,446913600
2000-03-27,33.09108846509778,33.239823239988034,31.915603953868416,31.95398712158203,111434000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.035408132246161,1.0890122209981674,1.0297650520530022,1.0499845743179321,279182400
2000-03-28,31.819650452318413,32.990337230117824,31.435818721892378,32.030757904052734,81114400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.0325867645408122,1.0683231466633507,1.0316463677962078,1.0466939210891724,202966400
2000-03-29,32.29943590080773,33.45093094183474,32.280244316790615,32.91356658935547,64363800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.0485741504902104,1.0490442481613458,1.0068424351138094,1.0227123498916626,239836800
2000-03-30,32.60649918645008,33.35497091586241,31.474195800928857,31.742877960205078,64178400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.0048439281578088,1.0358784137473602,0.9437167595968042,0.946067750453949,414400000
2000-03-31,32.54892412971048,33.239821104161884,31.97317665100098,32.62569046020508,64281400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9587631475634028,1.0325859407393851,0.9479480913873765,1.021771788597107,404633600
2000-04-03,28.998474311303898,29.631796384284062,27.635872275498087,27.90455436706543,260118200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,1.0194203023074997,1.0495144899209277,0.9738100783512565,1.0029630661010742,328563200
2000-04-04,28.11566925587247,28.250010337641143,26.08136144623255,27.194473266601562,181244400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9977914577468959,1.0006125471790122,0.8783574700067992,0.9578233957290649,660329600
2000-04-05,27.098513568707034,27.17527989609714,26.36923345850104,26.52276611328125,82887600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9514747486309441,0.9996718175433296,0.9329017707663928,0.9808636903762817,457665600
2000-04-06,26.983359198237572,27.021742354991822,26.18211080099261,26.407611846923828,66421400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9827441318661889,1.0118971103067649,0.927258358435683,0.9418357014656067,259627200
2000-04-07,26.714697972347864,27.443978520443565,26.100566984477798,27.348020553588867,82613600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.957352965022484,0.9921481340087499,0.9441870136503154,0.9912078380584717,242435200
2000-04-10,27.21366812789795,27.21366812789795,26.4076215401887,26.42681312561035,60685400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9907376560787898,0.9987316282864682,0.9385440479349005,0.9404247403144836,212262400
2000-04-11,26.138931848608433,26.426805547381655,25.639950770734853,25.75510025024414,71961800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9291400424700224,0.9394839974151968,0.8882308045875968,0.8985756635665894,541822400
2000-04-12,25.217743676853928,25.25612684835599,24.181398046298288,24.373313903808594,153003800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8952844562337751,0.8952844562337751,0.7890165272220577,0.8219309449195862,941136000
2000-04-13,24.83391358950161,25.256128503697152,24.258165979234956,24.334932327270508,94316200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8388591452904276,0.9028081361284912,0.8162886857443039,0.8562567234039307,529827200
2000-04-14,24.296541699671625,24.411691186399928,22.492533074261566,22.761215209960938,151217800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8224012879595143,0.8877608408346886,0.8200503473954772,0.8416804671287537,667620800
2000-04-17,22.79960091227951,23.336965243545354,22.415769247089617,23.298582077026367,119772200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8238124588474945,0.9324313172029279,0.8205203192901942,0.9319611191749573,409561600
2000-04-18,23.490500154931755,25.160168058100925,23.298584303992772,24.737953186035156,91794600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9291404008446061,0.9545319080352783,0.8981058119374161,0.9545319080352783,390924800
2000-04-19,25.006644325468443,25.025835917429664,23.989489951523833,24.162214279174805,53715400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9493591737212399,0.9799226619484653,0.9009269470314559,0.9112718105316162,520150400
2000-04-20,24.143015685576064,24.526847413486653,23.797567130456535,24.23897361755371,52387400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9305507122838332,0.9385438794708649,0.8807080036730051,0.89434415102005,722120000
2000-04-24,20.65015261079312,20.88045171054174,19.959255311547256,20.458236694335938,313645800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8651913105730389,0.9065699577331543,0.8633106182130379,0.9065699577331543,443620800
2000-04-25,21.11074602281725,21.341045070338893,20.765297451534785,21.302661895751953,159517400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.918795303261157,0.9686380089336016,0.9183251051663194,0.9653459191322327,391641600
2000-04-26,21.494572302874396,21.84002078631345,20.688525841516604,20.880441665649414,107091200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9526496231117733,0.9629944786046303,0.9028078447667132,0.9126816987991333,366912000
2000-04-27,20.707718207991967,21.475381533589445,20.68852662485203,21.43699836730957,77669800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8816484472026986,0.9554721680572515,0.8770637892533835,0.9535905718803406,326603200
2000-04-28,21.72487775741085,21.801644109910537,20.957214232414,21.41781234741211,78082600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.956412738643468,0.9592338275959889,0.9126823944149525,0.9333720207214355,249580800
2000-05-01,22.37739129573741,22.72283987491689,22.012751128825737,22.55011558532715,107811000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.939484009514806,0.9413656052588337,0.9169145036139897,0.9352524280548096,226195200
2000-05-02,22.35819452350596,22.569301939607733,21.341040609561055,21.45619010925293,97716200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.9272585574036154,0.9498289697409927,0.8839992282249798,0.8868203163146973,236432000
2000-05-03,21.609720711585588,21.744061781728657,21.12993117536033,21.667295455932617,55354800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8948143084819012,0.9122119395706284,0.8397996239192734,0.8656613230705261,489798400
2000-05-04,21.590532617645128,21.878406385880396,21.283467264860843,21.628915786743164,43317200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8661314375311461,0.8670718336427166,0.8318055731839312,0.8327459692955017,399515200
2000-05-05,21.57134085925057,22.051130469109342,21.45619135288446,21.840023040771484,36402200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8336864029317258,0.8633104405114446,0.8329811559979213,0.8510848879814148,284076800
2000-05-08,21.782446863828437,21.916787945807997,21.3986152010297,21.43699836730957,36187600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.843326180993902,0.8553166877475046,0.8275742391129743,0.8285146355628967,184900800
2000-05-09,21.552148528912102,21.628914863832538,20.726910428517428,20.82286834716797,60778400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8299249953946374,0.8369785698894258,0.7890166037684035,0.7932482361793518,327140800
2000-05-10,20.80368817179016,20.842071360299,20.189557155648753,20.323898315429688,67740000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7829035104670701,0.7899570861797353,0.7429354579565342,0.7471679449081421,535091200
2000-05-11,20.458235900485494,20.91883408210993,20.189553627871238,20.84206771850586,58390800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.76268489459548,0.7843149677548025,0.7448171104697001,0.7734999060630798,499744000
2000-05-12,21.01478290817718,21.417806142032635,20.957208160483546,21.129932403564453,37886000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7974806004328734,0.8313354123865376,0.7881932096059481,0.8097061514854431,306913600
2000-05-15,21.18751237199113,21.321853483045423,20.880446975295605,21.302661895751953,33899600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.8129976232080373,0.8129976232080373,0.7532802475441829,0.7598636746406555,678932800
2000-05-16,21.360233149082543,21.686490079481825,21.206700475953465,21.341041564941406,48410600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7863126016279959,0.8205204424430067,0.7730295304562059,0.7951289415359497,440451200
2000-05-17,21.14913465265642,21.225901021631582,20.650153254317885,20.784494400024414,53242000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7796122690524949,0.7800824672815149,0.7551611073333813,0.7626848816871643,398092800
2000-05-18,20.899646143062256,20.899646143062256,20.22794034415759,20.323898315429688,53640400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7749104767167684,0.7894869741241608,0.7570426919876361,0.7579830884933472,373777600
2000-05-19,20.074401085933278,20.247125378259664,19.805718853425567,19.978443145751953,66578000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7466976589454455,0.7466976589454455,0.7024971276512957,0.7071998119354248,740667200
2000-05-22,19.997626741998037,20.036009902731237,19.1723887862342,19.709753036499023,69955000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7053192110640915,0.7053192110640915,0.6470123730752781,0.6766355633735657,755507200
2000-05-23,19.61380216181573,20.131975017362723,19.364311527663475,19.402694702148438,57963200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.6808680296701651,0.7024972470694881,0.6441912646651625,0.6456018090248108,517585600
2000-05-24,19.3834959199249,20.439032826455467,19.345112759687428,20.131967544555664,85482400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.6484228743951059,0.6752249238833302,0.6244418633004777,0.6597080826759338,678462400
2000-05-25,19.8249032342337,19.882477977411536,18.76936627597344,18.8845157623291,94348800,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.6658212295487406,0.6970900071849698,0.6470122500623322,0.6565338373184204,406750400
2000-05-26,19.05724175609383,19.22996600161734,18.539069019523303,18.865325927734375,55822000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.662058934881994,0.6761652811900071,0.6413701158116126,0.6498333811759949,181148800
2000-05-30,19.17239235420904,19.690565120539016,19.03805126664201,19.46026611328125,68536400,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.6592377288285453,0.662999212913351,0.6150381060835312,0.658767580986023,713059200
2000-05-31,19.541830195770874,19.56102177956245,19.057242705033616,19.21077537536621,54968200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.6535956460055985,0.6865101180461626,0.6305550334257314,0.6319655776023865,433507200
2000-06-01,19.767332547862672,20.26631375780872,19.59460828288135,19.824907302856445,94507200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.6150382183396986,0.6738143434466369,0.6046933567447289,0.6705231070518494,903840000
2000-06-02,20.26631813157178,20.49661720124873,19.959252705335842,20.362276077270508,80463200,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7053188631685073,0.7504588734400454,0.6695824608678128,0.6963845491409302,792848000
2000-06-05,20.271115503578542,20.995597974830698,20.266317606417932,20.53499984741211,64400000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7020266952963256,0.7166031835558999,0.6747544603841709,0.6869800090789795,323668800
2000-06-06,20.938022343003773,21.456195214920456,20.822872815911175,21.37942886352539,99019000,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.691918032703078,0.7278886410666304,0.6794573304483871,0.6987356543540955,525481600
2000-06-07,21.264275834915487,21.72487386744073,20.611761955504722,21.648107528686523,76310600,2.4905952929130346,2.5917129694882215,2.3899744892751706,2.4990627765655518,893181924.0,0.7043787453357419,0.7297694461178323,0.6893312489769,0.7264781594276428,337019200
