Price,Close,High,Low,Open,Volume
Ticker,DLB,DLB,DLB,DLB,DLB
Date,,,,,
2005-02-17,18.961240768432617,19.85858465735747,17.868823868181,17.9468539656919,21616200
2005-02-18,19.171920776367188,19.390404742519898,18.727151174110112,19.351388951260347,2374200
2005-02-22,18.376014709472656,19.46843294583291,17.634732607142617,19.46843294583291,1881800
2005-02-23,18.251169204711914,18.610107048027174,18.14192796419436,18.571091256199278,995100
2005-02-24,17.478675842285156,18.095112009819204,17.119739457366904,18.063899373756538,1617700
2005-02-25,18.0014705657959,18.297984572433794,17.283596508014657,17.439656668171445,1131300
2005-02-28,18.00927734375,18.32919939692799,17.751779069526247,17.985867868529557,658600
2005-03-01,17.814205169677734,18.06390031803004,17.673751276654443,17.946855903277456,302900
2005-03-02,17.62693214416504,17.814203487748024,17.41625132452155,17.71276540141987,530700
2005-03-03,17.868820190429688,17.978062899780795,17.572307666876714,17.759578969378595,621400
2005-03-04,17.89222526550293,17.985860149599173,17.69715085395283,17.946845862609013,597300
2005-03-07,18.446237564086914,18.602297702895346,17.86101427600497,17.88442374331617,659400
2005-03-08,18.610097885131836,18.672521633021145,18.10290474749377,18.49305354387683,375700
2005-03-09,18.53987693786621,18.72714824168708,18.41502940198563,18.61010386283654,353100
2005-03-10,18.368207931518555,18.8441884998678,18.188738335672426,18.47744912945122,650200
2005-03-11,18.649120330810547,18.73495357983363,18.29798715338013,18.368214086526255,235300
2005-03-14,18.805179595947266,18.883209683226738,18.53207503461917,18.61010512189864,259600
2005-03-15,19.023658752441406,19.023658752441406,18.571086110733443,18.766160550923082,231800
2005-03-16,18.571088790893555,19.039267812575762,18.258969939205443,18.94563290121937,548700
2005-03-17,18.680334091186523,18.695938919706094,18.141928067303752,18.4930627542491,400700
2005-03-18,18.610097885131836,18.88320234025989,18.610097885131836,18.77395966522894,711600
2005-03-21,18.282384872436523,18.360414980742416,17.751781921917072,18.235567402773196,535100
2005-03-22,17.767385482788086,18.337002654875114,17.673749069698296,18.337002654875114,557300
2005-03-23,17.634733200073242,17.775187063087746,17.447461878820626,17.665944342798596,252600
2005-03-24,18.040489196777344,18.040489196777344,17.43965942015266,17.611324432773902,269600
2005-03-28,18.06389617919922,18.071699336834914,17.79079161515039,18.024881879320876,166800
2005-03-29,18.00927734375,18.02488366056363,17.595718877990517,17.8688234690279,464500
2005-03-30,18.141921997070312,18.21995206676068,17.79078742761355,18.00146816928761,205300
2005-03-31,18.33699607849121,18.49305621490466,18.06389158391756,18.06389158391756,703700
2005-04-01,18.524274826049805,18.64131923145194,17.845416381737184,18.3760177854469,262900
2005-04-04,18.29798126220703,18.415025617000524,18.063891064320327,18.36820817274307,284800
2005-04-05,18.57889747619629,18.63351810545604,18.21996106203189,18.258975371988704,166400
2005-04-06,17.712764739990234,18.500864390026813,17.697158423199337,18.500864390026813,171400
2005-04-07,17.619125366210938,18.063894901894866,17.408444589844855,18.063894901894866,171600
2005-04-08,17.946847915649414,17.946847915649414,17.50988160051407,17.541092736016687,203100
2005-04-11,17.946847915649414,17.985862207102635,17.90783362419619,17.90783362419619,64400
2005-04-12,17.939044952392578,17.946848108427005,17.743970516431414,17.946848108427005,142600
2005-04-13,17.205570220947266,17.931247595543738,17.189965392131455,17.88443013249567,134000
2005-04-14,17.12754249572754,17.36943447030759,17.088526700924053,17.18216312015203,354200
2005-04-15,17.010496139526367,17.158753179168855,16.815421635686384,17.150950020419213,96000
2005-04-18,16.152170181274414,16.5813335121511,15.683991055035948,16.5813335121511,967500
2005-04-19,16.175573348999023,16.38625411625718,16.019514678967035,16.152165367059208,140500
2005-04-20,15.824446678161621,16.26921637598781,15.762022887033394,16.15217195365996,148000
2005-04-21,15.520125389099121,16.019517077554884,15.41088415489014,15.816639436666636,297700
2005-04-22,14.74763011932373,15.449897936758166,14.739826961671108,15.442096267405688,465700
2005-04-25,15.590353012084961,15.808836978473535,14.591572567566368,14.708616964870858,263300
2005-04-26,15.613758087158203,16.152163949004994,15.56694063908887,15.605954931096676,304100
2005-04-27,15.644968032836914,15.84004245463438,15.566939454757708,15.613756899265178,425700
2005-04-28,15.793228149414062,15.863455074284433,15.598153688840815,15.68398692774905,200600
2005-04-29,15.957096099853516,15.957096099853517,15.605961373626734,15.840050198910953,240800
2005-05-02,16.237998962402344,16.48769405350644,15.840046852842633,15.9180769408877,167700
2005-05-03,16.144367218017578,16.378456039825874,16.03512447798,16.15217037718458,95200
2005-05-04,16.191184997558594,16.206791316194135,15.886869225667857,16.128761211316892,107000
2005-05-05,16.659360885620117,16.776405275931698,16.284818241302982,16.284818241302982,172900
2005-05-06,15.46550464630127,15.816639308119484,13.655213697149986,14.435511622701414,2544800
2005-05-09,15.215808868408203,15.55914035703478,15.059748694950637,15.364065884362878,176700
2005-05-10,15.137777328491211,15.371867566205491,15.028536110537864,15.254821703198365,267300
2005-05-11,14.817858695983887,15.208007692155027,14.669601660714767,15.176796546377496,362600
2005-05-12,14.599373817443848,14.888084711567796,14.334073885727536,14.856873567724788,371800
2005-05-13,14.599373817443848,14.61498013351546,14.318467569655924,14.599373817443848,265100
2005-05-16,14.958306312561035,15.020730066291557,14.435506816955522,14.544748013909016,309100
2005-05-17,14.989521026611328,15.137778035255648,14.825659192030797,15.005127340847581,89100
2005-05-18,15.254825592041016,15.293841385756165,14.981722477536723,15.012933624208491,569700
2005-05-19,15.496719360351562,15.605960608353918,15.137781492443223,15.231417910945515,94900
2005-05-20,15.403078079223633,15.67618260131304,15.215806789639444,15.496714468165681,115500
2005-05-23,15.332852363586426,15.434291916930729,15.137777902247413,15.371868148834245,142500
2005-05-24,15.254825592041016,15.340658849913993,14.958313001307634,15.254825592041016,329900
2005-05-25,15.184595108032227,15.25482203203032,14.82565881941975,15.247020363408312,40800
2005-05-26,15.208006858825684,15.520125740999845,15.059749831680373,15.215810016917567,39700
2005-05-27,15.332852363586426,15.332852363586426,15.20800482739346,15.20800482739346,39600
2005-05-31,15.559137344360352,15.722999155292566,15.208002766220142,15.293835993832154,74500
2005-06-01,15.231415748596191,15.605958392832122,15.145582501179561,15.559140934377673,90700
2005-06-02,15.410883903503418,15.457701361929255,15.208006265924567,15.208006265924567,103900
2005-06-03,15.496719360351562,15.566946302153186,15.278235376046469,15.379673465148603,324000
2005-06-06,15.527926445007324,15.574743897859207,15.215807612161447,15.449896364720857,107900
2005-06-07,15.231415748596191,15.56694409217011,15.153385658971997,15.520125145415491,112000
2005-06-08,15.395275115966797,15.395275115966799,15.176792686193682,15.200200667497985,169100
2005-06-09,15.28603744506836,15.34846122351901,15.17679620485479,15.34846122351901,32800
2005-06-10,15.270431518554688,15.29384099418442,15.161190275549899,15.20800773850905,91100
2005-06-13,15.309446334838867,15.309446334838867,15.192400452455674,15.286036860702184,97500
2005-06-14,15.403078079223633,15.60595568168148,15.208003633202614,15.293836865707833,280400
2005-06-15,15.106566429138184,15.371867809771395,15.098763272260737,15.371867809771395,189500
2005-06-16,14.981715202331543,15.090956395085122,14.786640793386079,14.966108892423996,537600
2005-06-17,15.364066123962402,15.364066123962404,14.942704542035996,14.981720330158888,216700
2005-06-20,15.566943168640137,15.605957466987572,15.25482282866032,15.286035457978334,82300
2005-06-21,17.85321617126465,17.85321617126465,15.566944462497922,15.566944462497922,583600
2005-06-22,17.36162567138672,17.82200148241108,17.20556551947002,17.806395169559426,566600
2005-06-23,17.486473083496094,17.50207939624591,17.322611264522724,17.361625558097366,181100
2005-06-24,17.673748016357422,17.70496064829387,17.431856072050778,17.556703623196157,392300
2005-06-27,17.15874481201172,17.517682497963886,17.072911595921056,17.478666723241027,233800
2005-06-28,17.252389907836914,17.517691356920732,17.14314717166686,17.166556648339096,492500
2005-06-29,17.205570220947266,17.228979696621458,17.08852581917694,17.21337337950533,586000
2005-06-30,17.21337127685547,17.32261399502382,17.15094750431647,17.205568119250575,242600
2005-07-01,17.478675842285156,17.502085319332156,17.088526821304235,17.244587025016767,41600
2005-07-05,17.19776725769043,17.478673503159463,17.04951023283442,17.478673503159463,67400
2005-07-06,17.7049617767334,17.71276493521485,17.275796990055326,17.283600148536777,64400
2005-07-07,17.884431838989258,17.946855625109798,17.595720897993985,17.626933535204486,99500
2005-07-08,18.555482864379883,18.57889084668108,17.88442625681232,17.88442625681232,114900
2005-07-11,18.141921997070312,18.64911521760802,17.892226964700967,18.63350890600999,102400
2005-07-12,18.212148666381836,18.282375579330076,17.915634703200425,17.99366477184289,226800
2005-07-13,18.16533660888672,18.20435091063085,18.087306517098245,18.134123976851246,51000
2005-07-14,17.993667602539062,18.149727764374788,17.970259620073705,18.102910311144072,84100
2005-07-15,17.75177574157715,17.985864496695523,17.5567012828785,17.946850200275797,63800
2005-07-18,17.24458885192871,17.681555384995978,17.182165061490533,17.634737914242482,118900
2005-07-19,17.15874481201172,17.369425530616276,17.119730525588487,17.322608089248472,125300
2005-07-20,17.15094566345215,17.24458205636043,17.08071874084593,17.08071874084593,89600
2005-07-21,16.6983699798584,17.088518818118175,16.659355691352303,17.0651108403344,176300
2005-07-22,16.394060134887695,16.682769543411386,16.183379330851338,16.62034576684138,575400
2005-07-25,16.659360885620117,17.002692387060904,16.394059473820437,16.43307377449091,35200
2005-07-26,16.604736328125,16.854431365069765,16.45647934182661,16.83102189724376,58600
2005-07-27,15.754220008850098,16.604745108370672,15.715204208509343,16.604745108370672,183800
2005-07-28,15.449898719787598,15.918077784572118,15.340657483714624,15.676185838281866,219500
2005-07-29,14.849072456359863,14.911496240950061,14.05316808660953,14.82566297902588,1429000
2005-08-01,14.825662612915039,15.012933962061076,14.209226453046492,14.849072089670937,444700
2005-08-02,14.981715202331543,15.200197587838701,14.817851924901547,14.82565507985532,418600
2005-08-03,15.06755256652832,15.137779499082377,14.82566062567556,14.864674926738843,158800
2005-08-04,14.888083457946777,15.10656739965169,14.825659687216815,15.10656739965169,68400
2005-08-05,14.755434036254883,14.927099048545607,14.708616576230181,14.841267286550355,842300
2005-08-08,14.3574857711792,14.794452321767526,14.349682611023972,14.693014216350825,186800
2005-08-09,14.115591049194336,14.365286173014415,14.115591049194336,14.310665550716315,379500
2005-08-10,14.084372520446777,14.123388297403798,13.88149643346912,14.123388297403798,193700
2005-08-11,13.951728820800781,14.279454069358206,13.951728820800781,13.99074461723646,203600
2005-08-12,13.787867546081543,13.920518283186478,13.717640597714192,13.912715123556715,133700
2005-08-15,12.679841041564941,13.3430945629376,12.367722175124912,13.3430945629376,1229800
2005-08-16,12.890524864196777,13.288477070551455,12.3833306568378,12.679844021720681,816500
2005-08-17,12.594008445739746,12.898325658501273,12.523781511125566,12.890522500399673,350800
2005-08-18,12.796889305114746,13.069993954053599,12.781282984992389,13.069993954053599,408900
2005-08-19,12.96855640411377,12.999767557391795,12.679845422713537,12.835905654005662,206400
2005-08-22,12.757871627807617,12.991960414692077,12.750068469804775,12.968552428983756,304300
2005-08-23,12.83590316772461,12.976355562721459,12.804690532191724,12.804690532191724,230500
2005-08-24,12.874916076660156,13.02317310275182,12.789082826559687,12.820295458705392,122200
2005-08-25,12.718854904174805,12.952945162176242,12.69544692018473,12.92173253245601,148600
2005-08-26,12.578402519226074,12.828097603467766,12.523780417285618,12.656431116826528,86000
2005-08-29,12.594008445739746,12.703251170861932,12.523781511125566,12.547190985430369,60300
2005-08-30,12.492568016052246,12.625218702215573,12.453552977036567,12.60180923231618,145500
2005-08-31,12.484766006469727,12.56279609167018,12.391130350719209,12.406735921269274,316700
2005-09-01,12.094615936279297,12.484764837449596,12.032192171624047,12.484764837449596,266100
2005-09-02,12.414539337158203,12.742264511185075,11.314319428989446,11.314319428989446,1234500
2005-09-06,12.40673542022705,12.523779799150885,12.133631621354764,12.133631621354764,434800
2005-09-07,12.305299758911133,12.570601196718625,12.172649040007387,12.328708490438219,171200
2005-09-08,12.36772346496582,12.391132196352622,12.211663271320074,12.211663271320074,1007500
2005-09-09,12.375523567199707,12.445750492389713,12.297494229105267,12.445750492389713,548300
2005-09-12,12.500372886657715,12.578402975388068,12.40673648252126,12.422342797927362,141000
2005-09-13,12.211664199829102,12.476965656218779,12.164846733495754,12.30530062079622,713500
2005-09-14,12.23507308959961,12.250678662911254,12.172649308052687,12.172649308052687,746900
2005-09-15,12.180451393127441,12.297496538474244,12.172648978757778,12.180451393127441,422000
2005-09-16,12.219462394714355,12.274082997963427,12.196053671057598,12.196053671057598,61400
2005-09-19,12.359918594360352,12.46915982180012,12.203859166482074,12.203859166482074,122900
2005-09-20,12.242871284484863,12.391128272672365,12.21165940446906,12.320901356599329,335500
2005-09-21,12.141436576843262,12.281889703526518,12.110224688230302,12.211662768109829,320700
2005-09-22,12.219462394714355,12.235068706585468,12.125826755937416,12.172644947400839,41000
2005-09-23,12.164841651916504,12.289689168853572,12.164841651916504,12.219462254538996,264100
2005-09-26,12.172646522521973,12.281887743155757,12.039995831052373,12.211660818948321,125900
2005-09-27,12.071208000183105,12.141434926051497,11.993177917184886,12.094616727422562,36700
2005-09-28,12.508174896240234,12.609612960468626,12.071207778929436,12.071207778929436,512700
2005-09-29,12.44575023651123,12.531582729895447,12.227267052528683,12.430144666873192,115500
2005-09-30,12.484766006469727,12.508175478519888,12.313100265518756,12.476962849119673,58800
2005-10-03,12.898322105407715,13.015366468089129,12.453551890088544,12.484763769746914,138100
2005-10-04,12.874916076660156,13.062187404633733,12.859309760587305,12.991960470606115,99000
2005-10-05,12.430144309997559,12.921731273807085,12.42234115332757,12.921731273807085,125200
2005-10-06,12.320904731750488,12.414540397448166,12.2506777964397,12.406737239269162,169700
2005-10-07,12.414539337158203,12.484766266471112,12.305298108582619,12.328706836970236,136100
2005-10-10,12.336508750915527,12.484765007959048,12.328705594189557,12.414538085725281,34500
2005-10-11,12.211664199829102,12.336512513068524,12.211664199829102,12.258482410312661,37900
2005-10-12,12.00097942352295,12.297492656319346,11.876131903219186,12.172645136015582,70500
2005-10-13,12.13363265991211,12.196056433234546,11.852724935811073,11.95416375349755,124100
