Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2021-02-10,103.66140099776602,104.44465886939685,102.12375419248004,103.82760620117188,25102000,236.34754106148685,237.23504842887988,232.38268988590397,234.24453735351562,22186700,133.5102943457137,134.0092066849529,131.47555177979126,132.4440155029297,73046600
2021-02-11,104.05252712037256,104.2018073071374,102.95079226487827,103.94055938720703,20480000,236.13532741997616,236.49225575797996,233.59820401440325,235.85557556152344,15751100,132.94288597227373,133.42222921972905,130.85924373219854,132.1896514892578,64280000
2021-02-12,103.49370466476765,104.47550669373334,103.18517454270486,104.2530746459961,18990000,235.3152830417069,236.6369096930941,234.15766556946718,236.33786010742188,16561100,131.42662856832374,132.58094529380088,130.78098619978562,132.42442321777344,60145100
2021-02-16,104.0898583949124,106.74665875822036,104.0898583949124,105.03285217285156,31004000,236.3764453916313,237.4376033476101,234.34096219963934,235.09341430664062,26728500,132.5417954762156,133.0504697304465,129.90053448855053,130.29183959960938,80576300
2021-02-17,104.20081606295832,105.6170492387835,103.92066133491758,105.42695617675781,20294000,233.3336539630768,236.22469210962927,232.96622513355865,236.1183319091797,21653500,128.39406313668186,129.3429575974332,126.65279627456941,127.99298095703125,97918500
2021-02-18,104.74918561724257,105.5946459659735,104.168458398202,104.78948974609375,22546000,233.7977758772666,235.85727476251574,232.88888225714146,235.72190856933594,16925600,126.38869906477753,127.17129463248507,124.63765472953934,126.88761138916016,96856700
2021-02-19,104.88803968550147,105.42497002735199,103.67583285853799,103.94355010986328,37938000,235.68326646492164,235.7896266830172,232.2314060034834,232.99526977539062,25262600,127.40604940993619,127.8658236438276,125.99738068709999,127.0440902709961,87668800
2021-02-22,102.19142592861978,103.52156862841372,101.9127594460567,102.2242660522461,29466000,229.56272223089456,230.05583876789643,224.708852062903,226.7490234375,36446900,125.22457427942261,126.89737227917206,122.86701830596542,123.25831604003906,103916400
2021-02-23,100.22034834099647,103.13192706841954,99.03799761049386,102.515869140625,34658000,222.70737444670027,227.05844976056775,221.16031954469048,225.55007934570312,30228700,121.06708704880822,123.95289450809882,115.8139311119075,123.12139129638672,158273000
2021-02-24,101.01903323255493,103.91916932842446,100.89413445514002,103.69474029541016,22608000,222.39794491641797,227.41618718695392,221.42137560177235,226.78770446777344,26339700,122.22137703659854,122.82788140267746,119.57034603451814,122.62245178222656,111039900
2021-02-25,102.30737526556467,103.65443541183306,99.8471374044302,100.31788635253906,41548000,224.39946279317778,226.8263906391963,220.33846205428335,221.41172790527344,39542200,121.96703273011528,123.70829972436195,117.91711742835099,118.3573226928711,148199500
2021-02-26,101.01455143205975,102.33672899960698,99.57443795504803,100.61446380615234,40042000,223.86766895538668,227.5805831932529,221.9435213576159,224.68954467773438,37819200,119.92252202962122,122.13334806816741,118.56276807411227,118.62146759033203,164560400
2021-03-01,101.91276872031038,103.31755164395297,101.23699864205244,102.99061584472656,26060000,228.09304264916807,229.61109163953674,225.4340520450375,229.0986328125,25324000,121.05726114589218,125.14630670979984,120.11815116715421,125.00935363769531,116307900
2021-03-02,102.75076122777436,104.23865060479181,102.34421183570448,102.73284912109375,25564000,229.1663171050798,229.44672802322287,225.72413513674732,226.13023376464844,22812500,125.61589674931776,125.91914898981547,122.28987674743256,122.3974838256836,102260900
2021-03-03,102.10932019598754,103.30559666179923,99.22560051221559,100.09196472167969,33892000,224.47680916743502,225.84981335833936,219.73896284284643,220.02903747558594,34029500,122.09421455304867,122.97463264092775,119.18883859473966,119.404052734375,112966300
2021-03-04,100.26414756335588,103.23593980274953,99.79439328636663,101.21261596679688,49216000,219.23619522269576,224.7959027819712,216.8382585569958,219.2265167236328,44727800,119.10080486208311,120.91054865889173,116.03891416723145,117.51605224609375,178155000
2021-03-05,102.56713188273565,104.80890881591917,100.90656818815047,104.35458374023438,53100000,221.92416791979974,225.55006376420437,218.96543927137483,223.93533325195312,41872800,118.34754097876571,119.28665097906885,115.01173723483151,118.77796173095703,153766600
2021-03-08,103.70718066935261,105.1841130113127,99.78244045183496,99.89739227294922,36868000,223.71296558772312,225.6467769747564,219.61329488965103,219.86468505859375,35267400,118.29863063273507,118.36710717306019,113.68133401828926,113.82807159423828,154376600
2021-03-09,101.99984883286976,102.70497377307522,101.29571099468689,101.53257751464844,33920000,225.17297326388478,227.59023718245513,224.00301103562117,226.04318237304688,33080500,116.43998860707968,119.4040567156157,116.20521293027855,118.45516204833984,129525800
2021-03-10,102.57958133048544,102.57958133048544,100.48608964975077,101.32508087158203,27100000,229.15662455782697,229.15662455782697,224.3607663454474,224.7281951904297,29746800,119.04212218796035,119.51167358003067,116.85085748034945,117.36933135986328,111943300
2021-03-11,102.42133087333761,105.06120607468662,102.3332510030716,104.52725982666016,27702000,227.18414995839444,231.25481433839158,226.55565245589904,229.28233337402344,29907600,119.87361000523832,120.52902944875325,118.62146316885641,119.30622863769531,103026500
2021-03-12,103.3265033264315,103.3862154039543,101.13746797988055,102.01228332519531,33818000,226.26559211666006,228.01570378486878,225.51140686906064,227.94801330566406,22653700,117.78016499105065,118.5334069388377,116.56714878563196,118.39645385742188,88105100
2021-03-15,101.76248163409007,102.2605960962489,100.90707420357886,102.23323059082031,26168000,227.18412243585888,227.4065065694642,224.1383612630768,227.03907775878906,26034900,118.76820554841954,121.30184534868131,117.79974189337008,121.29206085205078,92403800
2021-03-16,102.80797719904601,105.18112981321325,102.47457211575943,103.69872283935547,31900000,228.46048728451697,232.11538980489362,228.1317428735184,229.84317016601562,28092200,122.96486087306127,124.45179101170382,122.00618910521187,122.83769226074219,115227900
2021-03-17,102.93138712872644,104.45062059070729,101.71968149019554,103.61561584472656,26382000,228.33472144320785,230.65530342963265,225.51135923379334,229.1952667236328,29562100,121.35075339157471,123.12136654730853,119.67795534298575,122.04530334472656,111932600
2021-03-18,101.92170738689737,102.94531691253769,100.47860990910638,100.58609771728516,31700000,224.86357551060163,226.43963644067026,222.70738004305798,223.08447265625,34833000,120.20621275113163,120.49968794214433,117.70191898445727,117.9073486328125,121229700
2021-03-19,101.00361343504876,101.36736812748497,99.66998543614636,100.86576843261719,46072000,223.37457068806827,224.7765810760112,221.75983985463765,222.72674560546875,46430700,117.2910589061766,118.787765950923,117.07584476265258,117.37909698486328,185549500
2021-03-22,100.8991044723601,101.92967690737808,100.22084392102161,101.05137634277344,33536000,222.64938237697024,229.05995721331718,222.52367991322274,228.18008422851562,30127000,117.71171707561217,121.1746903979347,117.64324051825204,120.70513153076172,111912300
2021-03-23,101.51216913992992,102.71442137006943,100.91751613583496,101.58084106445312,28510000,229.6303892737012,233.07257044463407,229.224290739875,229.7174072265625,31638400,120.64641478912513,121.53660985268937,119.48230608877304,119.87360382080078,95467100
2021-03-24,102.0998561026989,102.88808737106272,100.96727052737164,101.14293670654297,25218000,229.97852178181688,230.12355173222502,227.53225159286734,227.66761779785156,25620100,120.14752145372104,120.22578250026773,117.45735955159839,117.47692108154297,88530500
2021-03-25,100.96977489287427,101.79532632060398,99.32961368422106,101.13946533203125,35616000,227.51289551782554,229.09862014573517,223.9063416834218,224.65084838867188,34061900,116.93890087847339,119.01277396820035,116.41064997457923,117.96604919433594,98844700
2021-03-26,101.10611608171759,101.48430522777333,99.71576014468108,100.75479888916016,27978000,223.88701638085823,228.8762533024649,223.88701638085823,228.6538543701172,25479900,117.731260359211,118.83667706674994,116.33237593563868,118.57254791259766,94071200
2021-03-29,100.62691385736701,101.97297935978399,99.79538668638868,101.80278778076172,26492000,228.7601934748005,228.96325014346309,224.2060763388015,227.4548797607422,25227500,119.00297900233532,119.91274312400247,118.10299937711603,118.7486343383789,80819200
2021-03-30,102.16058348544357,102.64277524960562,101.3230881306347,101.83663177490234,27312000,225.80144189964227,226.11085874375115,223.4518685991451,224.1770477294922,24792000,117.49648340996671,117.78017409006814,116.27368261472802,117.29105377197266,85671900
2021-03-31,102.23124089496714,103.81666342143662,101.86299868830717,102.63530731201172,42570000,225.20199547913245,231.18714373342434,224.69920041677108,227.96734619140625,43623500,119.00297562612528,120.83228085062457,118.51385530498492,119.49209594726562,118323800
2021-04-01,104.11474072534617,106.27938718606731,104.07393544516293,105.98230743408203,39880000,230.5779761914017,234.80334887949442,230.17187761588366,234.32957458496094,30338000,120.96924318486211,121.47792504243581,119.82469594439944,120.32360076904297,75089100
2021-04-05,106.8466666341186,110.91919881705677,106.75012806081834,110.42008209228516,48510000,234.72600724804468,241.6877396410895,234.66799527040416,240.8271942138672,36910600,121.17467224344372,123.41484423200751,120.39207673653289,123.1604995727539,88651200
2021-04-06,110.0199908055745,110.86993113753334,109.56566574641188,109.93738555908203,35240000,239.4155001585095,241.14625471940562,238.70966318992367,239.6572265625,22931900,123.74745872730865,124.36374773217551,122.91595555660055,123.4637680053711,80171300
2021-04-07,110.12847588567706,111.69100514725001,110.12847588567706,111.41880798339844,24134000,239.6088857071637,242.62562660061505,239.00940892803152,241.6297149658203,22719800,123.09201613924569,125.13653540500879,122.41702773888204,125.11697387695312,83466700
2021-04-08,112.66136812813146,113.04901826963554,111.61686235050232,111.98609924316406,28664000,244.4046944472387,245.72935019100134,243.6601731205269,244.86880493164062,23625200,126.14411475500228,127.5527835220837,125.723478487292,127.5234375,88844600
2021-04-09,111.7377910863765,113.15750194180373,111.33073299675657,112.9932861328125,26146000,244.50143816737415,247.51819396582258,244.08567580070337,247.38282775878906,24326800,126.97565069226758,130.1451411281215,126.65282945773264,130.10601806640625,106686700
2021-04-12,112.1697216656889,112.30755906868903,110.86097629130978,111.69698333740234,25024000,246.28052740899415,249.1425744248552,246.19349469367526,247.44081115722656,27148700,129.6364546951069,129.9592758997672,127.78758046970171,128.38430786132812,91420000
2021-04-13,112.01396384726543,112.63499526255416,111.6188497032367,112.18514251708984,25682000,248.74619533297331,250.61231644351227,248.3304034135431,249.9354705810547,23837500,129.5581934810451,131.7298889082425,129.05928119869824,131.5048828125,91266500
2021-04-14,112.83204797289153,112.83204797289153,111.26902518096547,111.56211853027344,21002000,248.95887451247958,250.26417351882526,246.71564634853144,247.13140869140625,23070900,132.0037882044852,132.06248025187,128.79516024880334,129.1571044921875,87222800
2021-04-15,112.5593610414897,114.25375956725094,112.02292426332264,113.71881103515625,29174000,249.39398402644244,251.32779545673958,249.20062058798516,250.9120330810547,25627500,130.90812225173812,132.062438624499,130.73203123832246,131.5733184814453,89347100
2021-04-16,113.91736311962295,114.16617356571902,113.00572128065846,113.59440612792969,26282000,250.8830023994161,252.3623668176979,249.07489361125147,252.1109619140625,24878600,131.37770625104787,131.7396504708216,130.37989673029497,131.24075317382812,84922400
2021-04-19,112.96889932948382,114.6563273557735,112.96889932948382,113.9432373046875,30290000,251.5791641704195,252.82648062554435,249.28760267660581,250.17713928222656,23209300,130.60492849890622,132.5222871031633,130.43862934817926,131.90599060058594,94264200
2021-04-20,114.32790173001689,114.40304297259718,112.3190124548569,113.4083023071289,22288000,249.28758716653843,251.58882701537144,248.34000913830877,249.71302795410156,19722900,132.08203545204475,132.58093272949054,128.94187690393258,130.21359252929688,94812300
2021-04-21,113.06195417608703,113.45756186880061,111.706928921232,113.37545776367188,23204000,250.37055834434713,252.05296477976358,248.73648538972924,251.95626831054688,24030400,129.47991444834784,130.83966815962773,128.44298189644934,130.59510803222656,68847100
2021-04-22,113.2286569817641,113.89945354326824,111.48300504001658,112.09010314941406,24146000,251.59852122072658,253.11657023517938,247.17976989137549,248.65914916992188,25606200,130.14511693427332,131.23096454793503,128.55059497902982,129.06906127929688,84566500
2021-04-23,112.81065272785608,114.75734689900595,112.52452223857101,114.4493179321289,29066000,249.34561464334067,252.85548660520342,248.75578689805977,252.50738525390625,21462600,129.28427466174912,132.17985833056576,129.28427466174912,131.39727783203125,78657500
2021-04-26,114.67773209539389,115.67347506131698,114.31944443209228,114.94694519042969,32038000,253.00052474103498,253.7547099344064,251.5598448286297,252.89414978027344,19763300,131.89615073882862,132.12114184419693,130.6537812907487,131.78854370117188,66905100
2021-04-27,115.33010833149295,115.37091360814864,113.76409384172325,114.00395202636719,44386000,252.92315510167123,254.479888469246,251.5114811808997,253.30026245117188,31014200,132.07227902798383,132.46358428625007,131.1918683187311,131.4657745361328,66015800
2021-04-28,119.05579837072018,120.99054864114056,117.10114660558713,117.39076232910156,81106000,247.60518400104692,248.04998184217743,244.5787793719644,246.135498046875,46903100,131.38748176093378,132.08203909742446,130.18425010167056,130.67337036132812,107760100
2021-04-29,118.89307462546185,119.6360207102655,118.1277289193166,119.06873321533203,41234000,247.0057189857729,247.6245379994576,240.7595021178663,244.15333557128906,40589000,133.5004909237802,134.08744123271336,129.56795967816743,130.57554626464844,151101000
2021-04-30,117.83761759172225,118.52582506439606,116.76972515431498,117.11507415771484,44856000,241.47502164719492,244.70448296798347,241.339655446737,243.83425903320312,30945100,128.91254705716273,130.65381415781053,128.21800457946676,128.59951782226562,109839500
2021-05-03,117.68286337787097,118.51090528759072,116.21936316034822,116.5965576171875,28242000,245.01388477039796,245.93245693705362,242.80934107804293,243.5248565673828,19626600,129.16690074814014,131.15274318306484,128.96147855172077,129.65602111816406,75135100
2021-05-04,115.12708626405683,115.69636320160089,112.29711784271197,114.79268646240234,44818000,242.66432159148357,242.8963842678736,237.62673646753146,239.5895538330078,32756100,128.3353972104989,128.6288723998823,123.9430911832169,125.06806945800781,137564700
2021-05-05,115.87750091536309,116.19448215391392,114.86484054405638,115.18779754638672,26636000,240.8175144691284,241.24295530803658,237.6847496622755,238.313232421875,21901300,126.38868542828287,127.61148620627858,125.18545364222994,125.31262969970703,84000900
2021-05-06,114.767794166539,116.31141662597656,114.10645862940969,116.31141662597656,25190000,238.2938828346981,241.5910344808198,236.5921342853169,241.46533203125,26491100,125.10719525066649,126.9267234439276,124.36373027215305,126.91694641113281,78128300
2021-05-07,117.63211092314187,117.9983561400744,116.74982396318221,117.03694915771484,28898000,243.8052730766507,245.8841292412633,242.85770959558752,244.1050262451172,27032900,128.2202231223944,128.62197170549905,126.87774679152785,127.59308624267578,78973300
2021-05-10,115.85311315407462,115.99543808100397,113.6834856654911,114.04227447509766,30914000,242.567624945774,243.39916442664116,238.94172861998285,238.99974060058594,29299900,126.8091685393895,126.93654567929129,124.26141641162498,124.30061340332031,88071200
2021-05-11,111.61984746140375,113.47149124913393,111.16452011496574,112.96292114257812,34186000,236.45676717461123,238.43892660322572,234.54229821975156,238.08116149902344,33641600,121.01792574395533,123.73225163919108,120.30259382458506,123.3794937133789,126142800
2021-05-12,110.7798698646749,111.86418624163223,109.15911669437793,109.4890365600586,46376000,234.1555278301892,236.29239570195924,230.19122371487865,231.09043884277344,36684400,120.91994025373684,122.13501696157893,119.79305116069399,120.30259704589844,112172300
2021-05-13,110.77638288716878,111.43921428648419,109.8109971320314,110.92169189453125,33204000,233.79778600308975,237.4720303748559,233.4303571397704,234.98707580566406,29624300,122.07623559621457,123.61468197456075,121.7626671457256,122.4583969116211,105861300
2021-05-14,112.38967644589917,113.69244612252074,111.96470623927483,113.376953125,31996000,237.4526521142669,240.93350302758955,237.3656341610404,239.93759155273438,23901100,123.71266243367454,125.31970156938155,123.32070002778138,124.88854217529297,81918000
2021-05-17,112.63997266332655,113.94423815039278,112.2388903348768,113.90144348144531,21598000,238.3906040735072,238.42927380995854,235.46088097313097,237.06593322753906,24970200,124.27121091978704,124.37900077220148,122.65437060963178,123.73226165771484,74244600
2021-05-18,114.56975107464842,114.83498539001295,112.5713022709001,112.58523559570312,22204000,238.11983142326952,238.25519760869244,234.86134972147687,235.035400390625,20168000,124.01642168198467,124.43777993260704,122.27219693905593,122.34078979492188,63342900
2021-05-19,110.89133502717809,113.20825325301088,110.74254838311828,113.03458404541016,23684000,231.92448304457386,235.7235033869886,231.23640313623346,235.6168975830078,25739800,120.68477919902028,122.40940198347324,120.39080549827442,122.18402862548828,92612000
2021-05-20,114.0049543138836,115.04995367632121,113.63273332390318,114.79866027832031,32352000,236.43096653820805,240.2978185698106,236.33404680110684,238.87318420410156,21800700,122.71316695271737,125.15312155926449,122.585774870456,124.75135803222656,76857100
2021-05-21,115.31916852848262,115.39282152735618,113.9203538111131,114.16070556640625,40632000,239.9295785121088,240.66611830409525,237.18691532018093,237.6036376953125,21863100,125.25109958373996,125.42748227973826,122.69355422979483,122.90913391113281,79295400
2021-05-24,115.19376457687339,117.71470921979483,115.04796201657045,117.49028778076172,31832000,240.14278312039954,243.40878938683147,239.87142556782467,243.04051208496094,21411500,123.47749567269044,125.368707483583,123.40890280809067,124.54558563232422,63092900
2021-05-25,118.03567732658347,118.63282089487157,117.18972330541762,117.58135223388672,22440000,243.99995218179816,244.94970356838164,243.07927376097604,243.9514923095703,17704300,125.251117740315,125.74107639005582,123.7812642192773,124.349609375,72009500
2021-05-26,117.76297776968487,118.8811365497892,117.7599936843896,118.44920349121094,21572000,243.6704312001958,245.13383947058784,243.01142426646751,243.7285919189453,17771600,124.40840326146704,124.82976157711471,123.87925508767265,124.30061340332031,56575900
2021-05-27,118.88412246880004,118.88412246880004,117.25242764141713,117.5718994140625,35224000,243.4184577609893,243.71888825894953,241.55771405514977,241.61585998535156,24426200,123.89884383271658,125.07472355131192,122.56617616440937,122.76215362548828,94625600
2021-05-28,118.15609820149749,118.23820230611524,117.08273111254248,117.28177642822266,21482000,243.25372651076563,244.3003977061541,241.85816491691435,241.97445678710938,18270200,123.04632661129708,123.27170742078762,122.04682959457176,122.10562133789062,71311100
2021-06-01,118.15709819066481,118.7179164034337,117.15389122754267,118.49249267578125,23354000,243.47658686265473,243.53473278883763,239.3383773786353,239.76478576660156,23213300,122.56617423477933,122.83074455067667,121.44908627688243,121.7822494506836,67637100
2021-06-02,118.88908563692881,119.1125199566235,117.05833804912791,117.96550750732422,21158000,240.4722789790177,241.57709599376332,238.25294410277462,239.6678924560547,19406700,121.7822624487701,122.72296780445203,121.55688909562903,122.54658508300781,59278900
2021-06-03,116.7284369455497,117.29024989898183,115.92179230039618,116.82049560546875,18696000,237.65210054108795,238.73753072977723,235.50061228288084,238.12698364257812,25307700,122.17422461028026,122.34080621458908,120.65537298589332,121.05713653564453,76229200
2021-06-04,117.89982420271934,119.38074292143739,117.55845396785828,119.10903930664062,24458000,240.1136832360692,243.8836303701646,239.871398677868,243.0501708984375,25281100,121.57647200078277,123.62447159323195,121.36089230936066,123.35989379882812,75169300
2021-06-07,118.90352644161484,119.65344300832813,118.48353732486014,119.54346466064453,24120000,242.2651882796942,246.24834728727228,242.10043654311272,245.97698974609375,23079200,123.63426024908394,123.7812470760429,122.32119487398776,123.36968994140625,71057600
2021-06-08,120.02666352139211,120.40037275616211,119.16925910663717,119.35138702392578,24240000,247.28534862837452,248.1091221533289,244.71712308979068,244.77528381347656,22455000,124.05562434058848,125.8782506142176,123.67346305813653,124.19281005859375,74403800
2021-06-09,119.99780404157562,120.06995360786308,119.27475938780199,119.82413482666016,17942000,245.97702084024792,247.64394011127652,245.39554665902227,245.76380920410156,17937600,124.6533680366472,125.1825161645287,123.97723307167732,124.5749740600586,56877900
2021-06-10,119.77336645278285,121.22045035217171,119.61711580354225,121.17715454101562,25904000,246.44214694548472,249.5143132720971,245.841285992205,249.3011016845703,24563600,124.4671847907461,125.61367614452429,123.40889600611712,123.57547760009766,71186400
2021-06-11,121.41950536835986,121.50509470935228,120.37250900118785,120.93183898925781,21958000,250.02796621364502,250.51253533585495,248.69055070422525,249.9310760498047,18999700,123.98703826502418,124.87875295690584,123.56567997208057,124.79055786132812,53522400
2021-06-14,121.0343414607894,121.86337807249288,120.32473660004977,121.86288452148438,22098000,249.9407641590007,251.9275154393582,248.87470610316913,251.86936950683594,19150500,125.2511144685025,127.91644250380197,124.51618772718142,127.85765075683594,96906500
2021-06-15,121.86735007353872,122.19130175131006,120.47998585892422,120.84175872802734,21562000,251.75299339599124,251.96620496085706,249.72749831763971,250.38650512695312,18038900,127.328481372133,127.97522034717902,126.7895322262613,127.03450775146484,62746300
2021-06-16,120.99354083237306,121.30604974987207,118.90154507498283,120.19784545898438,26472000,251.39444663949044,252.53802263311616,246.56814247738893,249.43679809570312,27220000,127.74981271890711,128.25936592062507,125.87821135388346,127.53423309326172,91815000
2021-06-17,120.12319457492448,121.93950775152115,119.92663220106029,121.16421508789062,25842000,248.16723512473413,253.67193320557047,248.10908919664973,252.84815979003906,27565500,127.19133075522794,129.88606227566868,127.04433642829339,129.14132690429688,96721700
2021-06-18,120.78951018597671,121.02438731514766,119.44394586362654,119.53948974609375,46116000,251.61737769533121,254.20496035415408,250.76453127231352,251.4235382080078,37202200,128.08304168654513,128.86695159835352,127.62248638968997,127.83806610107422,108953300
2021-06-21,119.9271335980691,121.41949509864834,119.3279930756123,121.2328872680664,27414000,251.8015947628673,255.3873897891723,249.96023736279042,254.52487182617188,26696100,127.68124802454167,129.7488420763639,126.61315831230449,129.64105224609375,79663300
2021-06-22,121.17069271040606,121.81760141803291,120.48795979203726,121.74842834472656,22390000,254.61210443728862,257.58736715739104,254.30197297460552,257.3160095214844,24694100,129.47448238296937,131.38528868125076,128.97472269195052,131.28729248046875,74783600
2021-06-23,121.51255716784965,122.50978839268653,121.25479445301924,121.5458984375,19148000,257.7811243661629,258.59519710722395,256.2692707647983,257.0833435058594,19518700,131.0815245269483,131.62047373989773,130.5523689534629,131.01292419433594,60214200
