Price,Close,High,Low,Open,Volume
Ticker,CWT,CWT,CWT,CWT,CWT
Date,,,,,
2000-01-03,6.730062961578369,7.254678114485369,6.715073957209597,7.254678114485369,35800
2000-01-04,6.8649678230285645,6.954901899312781,6.745055721316275,6.790022759458384,56200
2000-01-05,6.775032043457031,6.894944115022643,6.775032043457031,6.894944115022643,10400
2000-01-06,6.745052814483643,6.790019833246867,6.670107783211602,6.790019833246867,17000
2000-01-07,6.879955768585205,6.924922799752429,6.685098633527237,6.685098633527237,19000
2000-01-10,6.715075492858887,6.864965570824487,6.715075492858887,6.864965570824487,19600
2000-01-11,6.984874725341797,7.014852728454852,6.7150726973243025,6.7150726973243025,66400
2000-01-12,6.745052814483643,6.99986592080858,6.7150748019748265,6.954898902045356,43800
2000-01-13,6.6850996017456055,6.820000714785315,6.6850996017456055,6.775033677105411,26600
2000-01-14,6.700085163116455,6.745052177634015,6.655118148598896,6.745052177634015,19000
2000-01-18,6.400308132171631,6.715077384573514,6.325363072075945,6.670110348516102,44000
2000-01-19,6.475250720977783,6.535206746172022,6.415294695783544,6.460261714679223,20200
2000-01-20,6.5951619148254395,6.5951619148254395,6.445271871306679,6.505227888714184,37000
2000-01-21,6.8050127029418945,7.014858909640543,6.5951664962432455,6.5951664962432455,33600
2000-01-24,6.565185546875,6.7150756278538815,6.535207530679224,6.655119595462329,34600
2000-01-25,6.445270538330078,6.53520454584166,6.400303534574287,6.52021554458973,21600
2000-01-26,6.400308132171631,6.505231216305592,6.355341096114219,6.475253192267318,15400
2000-01-27,6.445270538330078,6.460259539582008,6.355336530818495,6.415292535826217,17200
2000-01-28,6.6620917320251465,6.6620917320251465,6.43497496843338,6.43497496843338,21000
2000-01-31,6.4501166343688965,6.631810060689147,6.434975515508875,6.631810060689147,25600
2000-02-01,6.722659111022949,6.7529413592708005,6.450118876792289,6.450118876792289,43000
2000-02-02,6.843788146972656,6.874070395410588,6.783223650096792,6.783223650096792,89600
2000-02-03,7.146608829498291,7.146608829498291,6.843786421468702,6.90435090307462,56400
2000-02-04,7.47971773147583,7.509999989498,7.207177409276306,7.207177409276306,63000
2000-02-07,7.494857311248779,7.600845192417954,7.449433933604848,7.449433933604848,51200
2000-02-08,7.2980170249938965,7.434287052431542,7.282875910834158,7.434287052431542,18600
2000-02-09,7.101185321807861,7.38886660350157,7.101185321807861,7.282878762877572,22000
2000-02-10,6.964914321899414,7.086043266628099,6.964914321899414,7.040619912354843,6600
2000-02-11,6.783223628997803,6.964917119060244,6.783223628997803,6.964917119060244,10000
2000-02-14,6.540964126586914,6.813504298528035,6.510681885260123,6.813504298528035,13600
2000-02-15,6.73779821395874,6.75293933354067,6.510681420229794,6.510681420229794,10600
2000-02-16,7.070903778076172,7.267738358622189,6.828645832788766,6.828645832788766,12400
2000-02-17,7.252597808837891,7.267738931612083,7.207174440515315,7.252597808837891,22600
2000-02-18,7.025480270385742,7.267738210743871,7.025480270385742,7.267738210743871,20400
2000-02-22,6.949777126312256,7.146611772591252,6.874071493128027,7.086047266043869,37200
2000-02-23,6.889211654663086,6.904352779178829,6.7529415340213985,6.889211654663086,30800
2000-02-24,6.768080234527588,6.889209187270811,6.752939115434685,6.889209187270811,21200
2000-02-25,6.601527690887451,6.768079995015346,6.5712454537732885,6.768079995015346,11600
2000-02-28,6.389553546905518,6.556105890545235,6.359271302607388,6.556105890545235,19400
2000-02-29,6.510680198669434,6.510680198669434,6.328986797776333,6.328986797776333,34400
2000-03-01,6.495541572570801,6.510682695117586,6.404694837290091,6.510682695117586,10800
2000-03-02,6.147299289703369,6.268428339746785,6.147299289703369,6.207863814725076,40400
2000-03-03,6.359273433685303,6.3895556881314235,6.056450889224098,6.117015398116338,27000
2000-03-06,6.374414920806885,6.480402817352368,6.23814476810555,6.23814476810555,23800
2000-03-07,6.389553546905518,6.419835791203648,6.359271302607388,6.359271302607388,5800
2000-03-08,6.298707485198975,6.404695351536457,6.253284113911482,6.38955422777396,15000
2000-03-09,6.298707485198975,6.298707485198975,6.253284113911482,6.283566361436477,7400
2000-03-10,6.086731433868408,6.238142663566627,6.086731433868408,6.238142663566627,35000
2000-03-13,6.2684245109558105,6.2684245109558105,6.086731046870135,6.086731046870135,12400
2000-03-14,6.056448936462402,6.268424649238587,6.056448936462402,6.238142404556275,13600
2000-03-15,5.738486289978027,6.056449910267047,5.662780666099689,6.056449910267047,50400
2000-03-16,6.071590423583984,6.071590423583984,5.723344588814828,5.7384857120656605,46400
